#{"t_start": 1712935718.553462, "env_id": "None"}
r,l,t
0.13624,252,22.959764
0.136692,252,42.567271
0.13318,252,62.930702
0.134708,252,82.912542
0.134636,252,103.198559
0.134942,252,123.917495
0.132744,252,143.516145
0.131818,252,163.58909
0.132721,252,183.967347
0.133049,252,203.257859
0.127459,252,223.165147
0.126809,252,242.951028
0.124741,252,263.446328
0.125272,252,283.150349
0.125023,252,303.004629
0.124078,252,323.437973
0.122765,252,343.740126
0.124118,252,364.857026
0.119918,252,384.8571
0.117682,252,405.205633
0.115231,252,425.209757
0.114185,252,445.969174
0.108667,252,466.202108
0.109909,252,486.306594
0.116134,252,506.855954
0.115538,252,526.1991700.117557,252,545.85650600.118633,252,566.28121200.116625,252,586.94047
0.121153,252,607.68125100.12098,252,628.193766
0.120464,252,648.67058
0.11867,252,668.577475
0.119245,252,689.602447
0.116763,252,709.513099
0.109951,252,729.094223
0.11138,252,748.772668
0.111689,252,768.818908
0.110876,252,788.47535
0.11386,252,807.853985
0.116173,252,827.85815
0.117656,252,848.07781
0.12247,252,868.013067
0.119651,252,888.097204
0.119604,252,908.184965
0.121407,252,928.177638
0.121239,252,948.307236
0.121603,252,968.719727
0.123802,252,989.394677
0.122492,252,1009.622514
0.118636,252,1027.229931
0.122139,252,1044.763417
0.122283,252,1061.898036
0.117573,252,1078.790567
0.116583,252,1097.431298
0.117679,252,1117.939587
0.115997,252,1137.951984
0.116915,252,1157.887308
0.114196,252,1177.887151
0.114395,252,1198.002707
0.118411,252,1217.020841
0.10873,252,1235.250391
0.109776,252,1255.052662
0.115713,252,1271.84869
0.11433,252,1290.774475
0.111872,252,1310.061558
0.111686,252,1330.063135
0.109608,252,1349.578425
0.108443,252,1369.148249
0.109241,252,1388.391574
0.113149,252,1408.522521
0.111998,252,1428.01573
0.10991,252,1447.508942
0.109047,252,1467.039209
0.107149,252,1486.622319
0.106037,252,1505.673844
0.104383,252,1524.971906
0.106554,252,1544.594464
0.10524,252,1564.199933
0.103178,252,1584.137825
0.099235,252,1603.331231
0.099185,252,1623.534561
0.102399,252,1643.640778
0.101635,252,1663.056454
0.101589,252,1682.38243
0.103984,252,1702.062101
0.103281,252,1721.613544
0.101963,252,1742.145638
0.101516,252,1762.251582
0.10004,252,1781.046964
0.100722,252,1799.895646
0.099967,252,1819.30062
0.09786,252,1838.595629
0.100861,252,1858.991905
0.101616,252,1878.725266
0.101177,252,1898.178811
0.105616,252,1917.511785
0.104448,252,1937.557934
0.105928,252,1957.25651
0.106567,252,1977.280495
0.106616,252,1996.395643
0.105281,252,2015.851991
0.10371,252,2035.71236
0.105517,252,2054.928601
0.106222,252,2075.32215
0.10612,252,2094.787178
0.104789,252,2114.376966
0.102594,252,2133.973042
0.103793,252,2152.884603
0.102397,252,2172.202476
0.102995,252,2192.145911
0.105293,252,2211.816429
0.106702,252,2231.215709
0.102076,252,2250.358653
0.102365,252,2269.688435
0.101946,252,2290.366253
0.103674,252,2310.912637
0.102653,252,2330.608388
0.103419,252,2350.811693
0.10532,252,2370.677575
0.104293,252,2390.717618
0.105729,252,2410.963803
0.10652,252,2430.885135
0.103003,252,2450.300215
0.102366,252,2469.987112
0.103814,252,2488.648843
0.104249,252,2508.725559
0.103718,252,2528.888881
0.105794,252,2549.039956
0.107334,252,2568.49843
0.106502,252,2588.084892
0.105116,252,2608.02695
0.107254,252,2627.144458
0.108321,252,2646.587713
0.107183,252,2665.530231
0.106122,252,2685.337103
0.102485,252,2704.823615
0.103099,252,2724.380149
0.104162,252,2742.930469
0.103766,252,2762.307557
0.102962,252,2781.99611
0.103153,252,2800.997077
0.102701,252,2820.760434
0.103874,252,2840.748405
0.103952,252,2860.236073
0.105515,252,2879.727253
0.104958,252,2899.445491
0.102887,252,2919.252156
0.099992,252,2939.159709
0.099385,252,2959.022609
0.099518,252,2978.28233
0.098483,252,2997.164536
0.098624,252,3016.938819
0.099087,252,3036.04918
0.098785,252,3055.610852
0.098132,252,3075.607399
0.097075,252,3095.374332
0.097084,252,3115.116764
0.094845,252,3135.317073
0.094063,252,3153.814004
0.093398,252,3172.944234
