#{"t_start": 1712327816.9347456, "env_id": "None"}
r,l,t
0.184758,252,20.754116
0.173574,252,39.749198
0.178713,252,59.274057
0.175843,252,78.153425
0.181277,252,97.10884900.181492,252,116.76757900.181821,252,136.2852260.0.184324,252,154.9628830.0.186013,252,174.5192450.0.1887,252,194.654983
0.183163,252,214.33530200.178983,252,231.67876200.177666,252,251.7000080.0.179846,252,271.681550.00.178474,252,288.7840.030.178188,252,304.4390.0350.175125,252,320.7470.0350.179682,252,339.8980.030.18047,252,359.224110.00.17689,252,378.2055650.0.176598,252,397.5786470.0.176299,252,416.9739080.0.175728,252,436.4273650.0.185771,252,455.6794630.0.18544,252,474.99462800.185006,252,493.9893200.187959,252,513.55727100.184899,252,532.93071
0.184301,252,551.96145300.182544,252,571.40095900.182451,252,590.10827700.182277,252,609.43611300.184459,252,628.94198
0.18496,252,648.255219
0.183992,252,667.594915
0.179864,252,687.29182300.176216,252,706.47501200.171205,252,726.07187700.170015,252,744.72220500.163469,252,763.64508900.162738,252,782.95810400.161462,252,802.0936
0.162986,252,820.91229
0.162366,252,840.381556
0.163476,252,859.818499
0.165269,252,879.762106
0.164304,252,898.039862
0.169198,252,917.164936
0.168686,252,936.722665
0.170239,252,955.161716
0.167702,252,973.629853
0.170096,252,991.902459
0.173813,252,1011.813107
0.17122,252,1031.505248
0.169263,252,1050.662858
0.168394,252,1069.421184
0.172539,252,1087.880995
0.17334,252,1106.752823
0.169091,252,1126.117729
0.166932,252,1145.35747
0.165051,252,1162.866749
0.161679,252,1178.810771
0.163732,252,1193.67113
0.161397,252,1208.944285
0.155201,252,1224.275522
0.155528,252,1239.320992
0.157046,252,1255.097762
0.152687,252,1270.384496
0.15277,252,1285.599118
0.154064,252,1301.104867
0.154691,252,1317.757853
0.158934,252,1332.765191
0.156011,252,1347.720091
0.155574,252,1366.334208
0.152908,252,1385.030595
0.155076,252,1402.999269
0.159441,252,1422.0848
0.158931,252,1441.306919
0.160156,252,1460.688518
0.164441,252,1479.779226
0.167889,252,1498.714562
0.169111,252,1516.77515
0.170251,252,1535.009229
0.170216,252,1553.264235
0.167148,252,1572.095948
0.165172,252,1590.815898
0.165935,252,1608.872412
0.163751,252,1628.048116
0.166369,252,1647.159762
0.165216,252,1666.56899
0.164789,252,1685.958564
0.166009,252,1705.056247
0.162939,252,1724.158441
0.161346,252,1743.195044
0.160644,252,1761.981309
0.162568,252,1781.389385
0.163265,252,1800.080829
0.160098,252,1818.94762
0.161879,252,1838.490398
0.162757,252,1858.043654
0.165037,252,1876.278083
0.16237,252,1894.833187
0.160006,252,1913.815329
0.158439,252,1932.438765
0.159066,252,1951.353114
0.159245,252,1969.329689
0.157028,252,1987.791966
0.157038,252,2005.896096
0.156671,252,2024.602565
0.156438,252,2042.676942
0.156913,252,2061.077233
0.160469,252,2080.051548
0.160318,252,2098.954175
0.157766,252,2117.713619
0.160085,252,2133.040821
0.158106,252,2147.970706
0.161424,252,2162.618264
0.160598,252,2177.188026
0.160457,252,2192.834182
0.160031,252,2211.297613
0.157503,252,2229.651746
0.154033,252,2247.181904
0.154562,252,2264.163464
0.151859,252,2278.910758
0.149738,252,2293.380199
0.151584,252,2308.202948
0.149747,252,2323.08343
0.149612,252,2337.613034
0.148728,252,2352.315994
0.147327,252,2369.877763
0.146801,252,2385.038016
0.147745,252,2400.865377
0.147221,252,2417.519638
0.146494,252,2433.803209
0.144985,252,2451.895944
0.14431,252,2470.387231
0.144608,252,2489.326165
0.143672,252,2508.324092
0.143901,252,2526.578917
0.143019,252,2545.156488
0.141865,252,2564.30457
0.140789,252,2583.436567
0.140247,252,2601.574347
0.139733,252,2620.95493
0.138902,252,2639.694159
0.138389,252,2658.940735
0.13885,252,2678.090562
0.138025,252,2697.072335
0.136006,252,2715.932333
0.134121,252,2734.080661
0.133833,252,2752.168577
0.135145,252,2770.509646
0.132796,252,2789.02041
0.134933,252,2807.232429
0.134084,252,2826.45446
0.135159,252,2845.627131
0.135802,252,2864.839626
0.136648,252,2883.793799
0.138073,252,2902.457058
0.137887,252,2921.272155
0.13657,252,2939.529613
0.136029,252,2957.582404
0.134067,252,2975.618359
0.135515,252,2993.583064
0.134929,252,3011.274971
0.134688,252,3027.538158
0.134827,252,3046.157556
0.133577,252,3063.990414
0.133189,252,3080.939331
0.130494,252,3097.552983
0.128513,252,3115.689996
0.126571,252,3134.349924
0.12605,252,3152.99208
0.124509,252,3170.676009
0.122999,252,3189.666045
0.124555,252,3207.067141
0.124323,252,3224.314556
0.123792,252,3242.701056
0.123031,252,3261.30584
0.123486,252,3280.125258
0.121103,252,3298.60854
0.119248,252,3317.437145
0.118668,252,3336.460042
0.118738,252,3355.47874
0.119462,252,3374.238997
0.11827,252,3393.045826
0.119393,252,3411.814618
0.120171,252,3430.733846
0.120108,252,3449.563263
0.122807,252,3467.804892
0.123152,252,3486.579095
0.123411,252,3505.114797
0.123837,252,3523.166737
0.124841,252,3542.19943
0.123586,252,3561.540754
0.123056,252,3580.173199
0.122348,252,3598.559609
0.12191,252,3617.468446
0.122106,252,3636.072543
0.122575,252,3654.282362
.270421
684,1258,3548.406897
0.42493,1258,3567.736587
0.425141,1258,3586.454745
0.425383,1258,3604.830457
0.425596,1258,3623.710595
0.426096,1258,3642.39408
0.4262,1258,3660.503482
0.85701
57.499596,1258,1245.249081
59.055501,1258,1252.394025
58.892491,1258,1256.605549
59.353888,1258,1260.697457
59.896825,1258,1267.751987
59.377966,1258,1271.903153
59.354266,1258,1275.796193
60.631626,1258,1282.977484
59.756309,1258,1286.970109
60.766255,1258,1290.867734
59.753127,1258,1298.676635
60.26311,1258,1302.698175
59.000379,1258,1307.109011
60.911796,1258,1315.425096
60.767375,1258,1319.432387
