#{"t_start": 1712327816.9982302, "env_id": "None"}
r,l,t
0.184758,252,20.734655
0.173574,252,39.729626
0.178713,252,59.2542130.0.175843,252,78.1338510.0.181277,252,97.08924300.181492,252,116.74805
0.181821,252,136.26562
0.184324,252,154.943163
0.186013,252,174.499611
0.1887,252,194.635576
0.183163,252,214.315617
0.178983,252,231.659006
0.177666,252,251.680191
0.179846,252,271.66196600.178474,252,288.76500.030.178188,252,304.41990.030.175125,252,320.72800.030.179682,252,339.87870.030.18047,252,359.204460.00.17689,252,378.1859180.0.176598,252,397.55880.030.176299,252,416.95440.00.175728,252,436.407540.00.185771,252,455.66000.030.18544,252,474.975190.00.185006,252,493.96970.00.187959,252,513.537560.00.184899,252,532.911170.00.184301,252,551.94190.030.182544,252,571.38120.030.182451,252,590.08860.030.182277,252,609.41630.030.184459,252,628.92250.030.18496,252,648.235530.00.183992,252,667.575240.00.179864,252,687.2710.030.176216,252,706.45530.030.171205,252,726.05250.00.170015,252,744.702540.0.163469,252,763.6252540.0.162738,252,782.9386720.0.161462,252,802.0741680.0.162986,252,820.8931450.0.162366,252,840.3620840.0.163476,252,859.7988590.0.165269,252,879.7425030.0.164304,252,898.0200270.0.169198,252,917.1454130.0.168686,252,936.703480.00.170239,252,955.142300.00.167702,252,973.610210.00.170096,252,991.882820.00.173813,252,1011.793660.00.17122,252,1031.4856030.0.169263,252,1050.6433680.0.168394,252,1069.4015330.0.172539,252,1087.8612220.0.17334,252,1106.73321900.169091,252,1126.09833500.166932,252,1145.33776200.165051,252,1162.84711100.161679,252,1178.79093500.163732,252,1193.65152
0.161397,252,1208.924678
0.155201,252,1224.256081
0.155528,252,1239.301439
0.157046,252,1255.077948
0.152687,252,1270.364842
0.15277,252,1285.579481
0.154064,252,1301.085218
0.154691,252,1317.738177
0.158934,252,1332.745397
0.156011,252,1347.70045
0.155574,252,1366.314757
0.152908,252,1385.011221
0.155076,252,1402.97961
0.159441,252,1422.065164
0.158931,252,1441.287107
0.160156,252,1460.668722
0.164441,252,1479.759405
0.167889,252,1498.695125
0.169111,252,1516.756002
0.170251,252,1534.989664
0.170216,252,1553.244794
0.167148,252,1572.076568
0.165172,252,1590.796507
0.165935,252,1608.852749
0.163751,252,1628.028518
0.166369,252,1647.140238
0.165216,252,1666.549382
0.164789,252,1685.939079
0.166009,252,1705.036381
0.162939,252,1724.138737
0.161346,252,1743.175378
0.160644,252,1761.961678
0.162568,252,1781.369807
0.163265,252,1800.061225
0.160098,252,1818.928082
0.161879,252,1838.47079700.162757,252,1858.02406
0.165037,252,1876.258429
0.16237,252,1894.813362
0.160006,252,1913.795935
0.158439,252,1932.419354
0.159066,252,1951.333645
0.159245,252,1969.310021
0.157028,252,1987.772467
0.157038,252,2005.876776
0.156671,252,2024.582787
0.156438,252,2042.657405
0.156913,252,2061.057733
0.160469,252,2080.031909
0.160318,252,2098.93447
0.157766,252,2117.693891
0.160085,252,2133.021265
0.158106,252,2147.951035
0.161424,252,2162.598419
0.160598,252,2177.168406
0.160457,252,2192.81468
0.160031,252,2211.277948
0.157503,252,2229.632133
0.154033,252,2247.16186
0.154562,252,2264.144125
0.151859,252,2278.89109
0.149738,252,2293.360548
0.151584,252,2308.183028
0.149747,252,2323.063616
0.149612,252,2337.593371
0.148728,252,2352.296151
0.147327,252,2369.857969
0.146801,252,2385.018353
0.147745,252,2400.845688
0.147221,252,2417.500043
0.146494,252,2433.783799
0.144985,252,2451.8763
0.14431,252,2470.367679
0.144608,252,2489.306372
0.143672,252,2508.304594
0.143901,252,2526.559129
0.143019,252,2545.136869
0.141865,252,2564.284863
0.140789,252,2583.416934
0.140247,252,2601.554726
0.139733,252,2620.935314
0.138902,252,2639.674564
0.138389,252,2658.920887
0.13885,252,2678.071122
0.138025,252,2697.052538
0.136006,252,2715.912509
0.134121,252,2734.060827
0.133833,252,2752.148986
0.135145,252,2770.490104
0.132796,252,2789.000751
0.134933,252,2807.212931
0.134084,252,2826.434823
0.135159,252,2845.607533
0.135802,252,2864.819872
0.136648,252,2883.774147
0.138073,252,2902.437502
0.137887,252,2921.252528
0.13657,252,2939.510126
0.136029,252,2957.562699
0.134067,252,2975.598845
0.135515,252,2993.563188
0.134929,252,3011.255332
0.134688,252,3027.518344
0.134827,252,3046.137937
0.133577,252,3063.970953
0.133189,252,3080.919667
0.130494,252,3097.533492
0.128513,252,3115.670417
0.126571,252,3134.33048
0.12605,252,3152.972647
0.124509,252,3170.656455
0.122999,252,3189.646399
0.124555,252,3207.047266
0.124323,252,3224.294678
0.123792,252,3242.681283
0.123031,252,3261.28605
0.123486,252,3280.105939
0.121103,252,3298.588945
0.119248,252,3317.417364
0.118668,252,3336.440394
0.118738,252,3355.458956
0.119462,252,3374.21968900.11827,252,3393.026228
0.119393,252,3411.795001
0.120171,252,3430.714222
0.120108,252,3449.54372700.122807,252,3467.7855090.0.123152,252,3486.5596540.0.123411,252,3505.0951880.0.123837,252,3523.1472870.0.124841,252,3542.179640.00.123586,252,3561.521130.00.123056,252,3580.153660.00.122348,252,3598.539790.00.12191,252,3617.4488490.0.122106,252,3636.0528330.0.122575,252,3654.262626

0.424684,1258,3548.52834
0.42493,1258,3567.858308
0.425141,1258,3586.576499
0.425383,1258,3604.951888
0.425596,1258,3623.832216
0.426096,1258,3642.515526
0.4262,1258,3660.624671
45103,1258,1245.185809
58.808715,1258,1252.330389
58.993201,1258,1256.542356
59.444909,1258,1260.634324
59.907716,1258,1267.6891
59.275539,1258,1271.839577
59.684042,1258,1275.732712
59.476671,1258,1282.914174
60.605193,1258,1286.906511
60.396739,1258,1290.804165
61.1849,1258,1298.613341
59.75869,1258,1302.63515
60.209172,1258,1307.04538
59.93611,1258,1315.362006
61.65537,1258,1319.369156
61.561553,1258,1323.33125
62.085838,1258,1330.30719
61.964073,1258,1334.192383
62.106305,1258,1338.210698
62.063201,1258,1345.294444
61.786237,1258,1350.482403
62.517603,1258,1355.672299
61.757532,1258,1364.178975
63.04552,1258,1369.190074
62.750209,1258,1374.6516
64.251284,1258,1383.005948
63.697926,1258,1387.986511
65.353432,1258,1393.397398
65.158681,1258,1401.87317
65.046839,1258,1407.481987
65.404605,1258,1412.694288
65.62482,1258,1421.074056
66.35107,1258,1426.335499
65.223687,1258,1431.825709
66.251763,1258,1440.391575
66.521321,1258,1446.087333
66.508169,1258,1451.606762
66.544663,1258,1459.948407
67.511164,1258,1465.146923
67.098147,1258,1470.541402
66.807231,1258,1479.109987
66.737543,1258,1484.437667
67.950026,1258,1489.87305
68.646484,1258,1497.797624
67.90941,1258,1502.854406
68.069533,1258,1508.182484
68.22611,1258,1515.807711
68.294811,1258,1520.95028
68.577433,1258,1526.358522
69.084587,1258,1534.26952
68.826644,1258,1539.694693
69.148709,1258,1544.741029
69.126877,1258,1552.479271
69.384946,1258,1557.608166
69.479049,1258,1562.212112
69.578293,1258,1571.72739
69.398666,1258,1576.898476
70.036586,1258,1581.449289
70.291547,1258,1590.37189
70.349614,1258,1595.171445
70.778073,1258,1599.617767
71.070506,1258,1608.569468
71.140746,1258,1613.776121
70.824784,1258,1618.345339
71.55076,1258,1628.049587
72.570059,1258,1633.530438
72.436384,1258,1638.003342
72.651387,1258,1647.224293
73.382765,1258,1652.575448
73.726664,1258,1657.180587
74.037874,1258,1666.422357
74.408225,1258,1671.875657
74.164409,1258,1676.613815
74.537736,1258,1685.729558
75.771138,1258,1691.359147
75.637923,1258,1695.715976
77.913068,1258,1705.072366
76.666094,1258,1710.701803
77.852725,1258,1715.185667
78.481945,1258,1724.250623
78.237112,1258,1729.526416
78.208498,1258,1734.235248
77.32986,1258,1743.244825
79.221228,1258,1748.782305
78.742221,1258,1753.380249
79.827249,1258,1762.277801
79.021953,1258,1767.833895
78.724852,1258,1772.729188
79.289204,1258,1781.716719
79.217245,1258,1786.997816
79.897539,1258,1791.447562
79.244634,1258,1800.683727
81.277393,1258,1806.188597
80.539732,1258,1810.919745
80.248694,1258,1819.336101
80.380885,1258,1824.93362
80.403542,1258,1829.751294
80.795159,1258,1839.10063
78.75709,1258,1844.41734
81.214263,1258,1849.343422
82.20856,1258,1858.796683
81.104657,1258,1864.046885
81.849955,1258,1868.878989
81.889944,1258,1877.42192
81.732735,1258,1882.738492
82.177397,1258,1887.355698
82.454128,1258,1896.327438
82.559771,1258,1902.01467
80.110168,1258,1906.464156
83.038995,1258,1915.020003
83.007623,1258,1920.569051
82.555017,1258,1925.204079
82.207251,1258,1934.001202
83.151147,1258,1939.450512
83.49432,1258,1947.798953
83.166697,1258,1952.910392
83.647146,1258,1958.039885
83.668698,1258,1965.846005
84.236245,1258,1971.127362
84.099954,1258,1976.258892
84.571661,1258,1984.379147
84.436297,1258,1989.560629
83.279485,1258,1994.381388
81.935813,1258,2002.573648
84.677152,1258,2008.052759
84.751167,1258,2013.310287
84.817093,1258,2021.314909
85.061285,1258,2026.25564
84.892853,1258,2031.30251
84.45759,1258,2039.482971
85.349448,1258,2044.722092
85.35159,1258,2050.190047
85.772874,1258,2057.967791
85.92479,1258,2063.150379
85.698678,1258,2068.625773
86.069678,1258,2077.003708
85.909418,1258,2082.439558
85.854752,1258,2087.613409
86.278943,1258,2095.952919
85.626187,1258,2101.259326
85.49401,1258,2106.739703
