#{"t_start": 1712529025.4057333, "env_id": "None"}
r,l,t
0.051571,252,22.73061
0.05077,252,44.215499
0.052171,252,65.789694
0.047951,252,86.762761
0.051613,252,108.375554
0.055233,252,129.773432
0.052121,252,151.499252
0.055758,252,172.77095
0.060533,252,194.690465
0.058098,252,216.465225
0.055493,252,237.908077
0.051717,252,255.498129
0.054147,252,273.035913
0.051792,252,291.48945700.053402,252,310.62194800.058171,252,328.1061140.0.058882,252,345.1170580.0.059729,252,362.6576960.0.061379,252,379.9685940.0.063398,252,400.189790.00.068794,252,421.390810.00.066461,252,440.926030.00.069019,252,462.326810.00.069849,252,483.996040.00.069188,252,501.736430.0.071306,252,521.0628560.0.069477,252,542.322380.00.067031,252,561.873180.00.067991,252,583.092880.00.065521,252,604.462890.00.066281,252,625.685920.00.070033,252,647.100380.00.065857,252,669.775730.00.064611,252,691.406810.00.063331,252,712.349820.00.063544,252,733.958890.00.065127,252,755.523300.00.064796,252,776.537640.0.06321,252,798.72998200.069092,252,820.7035850.0.068688,252,841.821160.00.069825,252,864.037200.072651,252,885.3560990.0.072622,252,906.6957620.0.077134,252,928.0499120.0.07456,252,949.30863100.075981,252,971.91508200.077998,252,993.34741100.076384,252,1014.89264900.074483,252,1036.13204700.075992,252,1055.34098400.073304,252,1077.81386500.069743,252,1099.9028390.0.068358,252,1120.6826400.069116,252,1142.1859400.068649,252,1163.4901850.0.068436,252,1185.6600280.0.067488,252,1205.8559240.0.065156,252,1223.2232210.0.065723,252,1240.837870.00.062876,252,1262.290920.00.062299,252,1284.588560.00.063181,252,1306.116880.00.063378,252,1327.962680.00.061436,252,1349.951740.00.061172,252,1372.089790.00.062855,252,1394.186100.00.059609,252,1415.650230.00.062034,252,1437.401630.00.061902,252,1458.404700.00.060447,252,1479.462080.0.063497,252,1502.0962970.0.06872,252,1523.9310400.068331,252,1545.67342400.068743,252,1567.8381250.0.07028,252,1588.64345700.07027,252,1611.1576
0.072118,252,1632.496108
0.072277,252,1653.027994
0.072838,252,1674.286502
0.073974,252,1696.078215
0.074376,252,1718.277416
0.073497,252,1740.234536
0.074996,252,1761.387096
0.074529,252,1782.462025
0.074249,252,1803.348294
0.073455,252,1823.888277
0.073213,252,1841.892972
0.073224,252,1860.779995
0.075478,252,1878.893632
0.073286,252,1898.521877
0.070351,252,1915.968428
0.069826,252,1934.290953
0.069179,252,1955.190513
0.067618,252,1975.061091
0.068725,252,1995.17188300.06623,252,2014.54265100.062974,252,2034.54876100.061282,252,2055.76519300.061904,252,2077.57105500.061754,252,2098.63199300.060866,252,2119.33711100.062331,252,2140.16315500.060882,252,2159.42403500.058847,252,2178.02278900.057919,252,2198.44867
0.056947,252,2218.2714170.0.058186,252,2238.2998180.0.059172,252,2259.364440.00.058439,252,2278.175400.00.0597,252,2297.82678200.058166,252,2316.2117200.057246,252,2333.64747200.05493,252,2350.917047
0.054958,252,2369.028366
0.055287,252,2385.592951
0.057105,252,2403.683569
0.054727,252,2425.345558
0.055489,252,2447.442787
0.054164,252,2469.471074
0.053892,252,2491.04187
0.053918,252,2511.922441
0.053149,252,2534.492853
0.053457,252,2556.421439
