#{"t_start": 1712314812.4357262, "env_id": "None"}
r,l,t
0.054797,252,21.556029
0.051247,252,39.92103
0.052151,252,58.546457
0.047542,252,77.678118
0.031358,252,96.863532
0.052366,252,116.345499
0.038866,252,135.343014
0.043627,252,154.049607
0.03399,252,173.61752
0.026275,252,195.659851
0.030988,252,215.086875
0.023602,252,233.681065
0.007424,252,252.225901
0.012706,252,271.669409
0.022885,252,290.990579
0.032461,252,309.797752
0.037139,252,329.338028
0.035358,252,348.828095
0.039848,252,368.527465
0.039755,252,387.47619
0.041836,252,405.790341
0.040743,252,424.029646
0.050613,252,440.968492
0.041082,252,456.181141
0.045599,252,471.266259
0.03878,252,485.944723
0.052991,252,501.358164
0.040601,252,516.313271
0.045739,252,532.313172
0.034277,252,551.409033
0.045795,252,570.670027
0.049717,252,588.379784
0.053081,252,604.510928
0.053265,252,619.101508
0.056958,252,634.646443
0.057421,252,649.57884
0.057912,252,664.708998
0.059301,252,679.82035
0.055702,252,695.144458
0.051206,252,710.159716
0.045729,252,725.387573
0.053408,252,740.615686
0.050934,252,756.134401
0.056616,252,771.444673
0.06062,252,786.903098
0.062363,252,802.036254
0.057023,252,817.654058
0.061544,252,833.128029
0.06249,252,848.474699
0.05705,252,863.490327
0.054926,252,877.983299
0.054777,252,893.038622
0.060928,252,908.320738
0.058219,252,923.365496
0.055561,252,938.567656
0.05752,252,953.574811
0.062625,252,970.263391
0.06128,252,986.987609
0.067271,252,1002.608134
0.065621,252,1017.94785
0.063253,252,1032.68509
0.060057,252,1048.031294
0.062342,252,1063.387623
0.062385,252,1078.219929
0.059953,252,1093.326692
0.06006,252,1108.023745
0.059657,252,1123.753551
0.05413,252,1139.636402
0.055574,252,1155.107575
0.054586,252,1171.407274
0.058072,252,1186.982968
0.056791,252,1202.348865
0.056902,252,1217.638389
0.057701,252,1232.791668
0.051977,252,1248.05134
0.056616,252,1262.708838
0.052625,252,1278.343531
0.05954,252,1293.63235
0.057008,252,1308.702144
0.058242,252,1326.711848
0.055619,252,1345.720045
0.053801,252,1365.343393
0.050482,252,1384.226386
0.050956,252,1402.608936
0.050212,252,1422.430878
0.049187,252,1441.920275
0.049856,252,1461.089535
0.049596,252,1480.936185
0.047659,252,1500.162676
0.044124,252,1518.936713
0.051225,252,1534.570141
0.050858,252,1549.970068
0.049522,252,1565.258152
0.050546,252,1582.158501
0.043461,252,1598.270922
0.043893,252,1613.211506
0.044287,252,1629.029543
0.047988,252,1644.609882
0.044305,252,1661.00349
0.045124,252,1675.968786
0.048963,252,1690.638453
0.045039,252,1706.613245
0.050895,252,1722.270473
0.043882,252,1736.954422
0.049219,252,1752.972015
0.044986,252,1767.727525
0.045671,252,1782.610485
0.044477,252,1797.52928
0.0457,252,1812.890602
0.036314,252,1828.655046
0.036388,252,1843.510182
0.032319,252,1858.411488
0.034663,252,1873.811198
0.041405,252,1888.621788
0.03704,252,1903.618665
0.034223,252,1918.464863
0.035119,252,1933.24601
0.037087,252,1948.677036
0.034452,252,1963.326342
0.032539,252,1978.152085
0.03501,252,1992.434122
0.03468,252,2006.661799
0.036411,252,2021.747032
0.033708,252,2036.899705
0.034058,252,2051.216493
0.035365,252,2064.825957
0.036203,252,2079.675755
0.035144,252,2096.803157
0.032313,252,2114.77295
0.036912,252,2133.10843
0.036793,252,2151.424221
0.037166,252,2168.625102
0.034232,252,2187.039632
0.036294,252,2204.968849
0.036182,252,2222.916701
0.038475,252,2237.021794
0.040825,252,2254.201717
0.040239,252,2272.012042
0.041431,252,2289.936796
0.046652,252,2308.151134
0.049478,252,2325.758784
0.051724,252,2343.104653
0.048551,252,2360.081329
0.049073,252,2374.897065
0.050685,252,2389.059649
0.048967,252,2403.929448
0.046606,252,2418.400089
0.045017,252,2432.474951
0.047876,252,2446.930745
0.047945,252,2461.512729
0.050301,252,2475.972951
0.049777,252,2490.26153
0.049548,252,2505.600614
