#{"t_start": 1712314812.3580325, "env_id": "None"}
r,l,t
0.054797,252,21.719313
0.051247,252,40.084166
0.052151,252,58.709493
0.047542,252,77.841616
0.031358,252,97.026886
0.052366,252,116.50875
0.038866,252,135.506188
0.043627,252,154.213099
0.03399,252,173.780699
0.026275,252,195.823082
0.030988,252,215.250227
0.023602,252,233.844168
0.007424,252,252.389267
0.012706,252,271.832469
0.022885,252,291.153877
0.032461,252,309.961169
0.037139,252,329.501242
0.035358,252,348.991243
0.039848,252,368.690771
0.039755,252,387.639595
0.041836,252,405.953473
0.040743,252,424.193236
0.050613,252,441.131629
0.041082,252,456.344481
0.045599,252,471.429565
0.03878,252,486.1078
0.052991,252,501.521566
0.040601,252,516.476811
0.045739,252,532.476465
0.034277,252,551.572159
0.045795,252,570.833115
0.049717,252,588.543049
0.053081,252,604.674248
0.053265,252,619.264871
0.056958,252,634.809466
0.057421,252,649.742153
0.057912,252,664.872362
0.059301,252,679.98344
0.055702,252,695.307843
0.051206,252,710.323022
0.045729,252,725.550711
0.053408,252,740.778989
0.050934,252,756.297702
0.056616,252,771.607966
0.06062,252,787.066382
0.062363,252,802.199806
0.057023,252,817.817552
0.061544,252,833.291333
0.06249,252,848.637897
0.05705,252,863.653638
0.054926,252,878.14661
0.054777,252,893.201592
0.060928,252,908.484281
0.058219,252,923.528481
0.055561,252,938.730953
0.05752,252,953.738092
0.062625,252,970.426493
0.06128,252,987.150702
0.067271,252,1002.771624
0.065621,252,1018.111162
0.063253,252,1032.848377
0.060057,252,1048.194384
0.062342,252,1063.550706
0.062385,252,1078.383186
0.059953,252,1093.489996
0.06006,252,1108.186859
0.059657,252,1123.916676
0.05413,252,1139.799881
0.055574,252,1155.270662
0.054586,252,1171.570756
0.058072,252,1187.146271
0.056791,252,1202.512118
0.056902,252,1217.801568
0.057701,252,1232.954982
0.051977,252,1248.214605
0.056616,252,1262.871954
0.052625,252,1278.506965
0.05954,252,1293.795695
0.057008,252,1308.865441
0.058242,252,1326.87516
0.055619,252,1345.883141
0.053801,252,1365.506492
0.050482,252,1384.389872
0.050956,252,1402.77236
0.050212,252,1422.594319
0.049187,252,1442.083574
0.049856,252,1461.252847
0.049596,252,1481.099726
0.047659,252,1500.325946
0.044124,252,1519.100032
0.051225,252,1534.733347
0.050858,252,1550.133391
0.049522,252,1565.421534
0.050546,252,1582.321772
0.043461,252,1598.434184
0.043893,252,1613.374914
0.044287,252,1629.192964
0.047988,252,1644.773234
0.044305,252,1661.16693
0.045124,252,1676.132088
0.048963,252,1690.801793
0.045039,252,1706.776587
0.050895,252,1722.43393
0.043882,252,1737.117817
0.049219,252,1753.135465
0.044986,252,1767.890867
0.045671,252,1782.77378
0.044477,252,1797.692473
0.0457,252,1813.053679
0.036314,252,1828.818577
0.036388,252,1843.673493
0.032319,252,1858.574828
0.034663,252,1873.974843
0.041405,252,1888.784921
0.03704,252,1903.781787
0.034223,252,1918.628178
0.035119,252,1933.409315
0.037087,252,1948.840539
0.034452,252,1963.48953
0.032539,252,1978.315324
0.03501,252,1992.597437
0.03468,252,2006.82511
0.036411,252,2021.910343
0.033708,252,2037.06291
0.034058,252,2051.379801
0.035365,252,2064.989069
0.036203,252,2079.838886
0.035144,252,2096.966263
0.032313,252,2114.936046
0.036912,252,2133.271942
0.036793,252,2151.587359
0.037166,252,2168.788581
0.034232,252,2187.202949
0.036294,252,2205.132328
0.036182,252,2223.079956
0.038475,252,2237.185106
0.040825,252,2254.365024
0.040239,252,2272.175574
0.041431,252,2290.100082
0.046652,252,2308.314424
0.049478,252,2325.92188
0.051724,252,2343.267936
0.048551,252,2360.244559
0.049073,252,2375.060015
0.050685,252,2389.222945
0.048967,252,2404.092972
0.046606,252,2418.563178
0.045017,252,2432.63844
0.047876,252,2447.09405
0.047945,252,2461.675965
0.050301,252,2476.136279
0.049777,252,2490.424834
0.049548,252,2505.763865
0.051111,252,2522.440718
0.050539,252,2539.744349
0.050508,252,2557.310709
0.050028,252,2574.728257
0.051769,252,2592.169397
0.050797,252,2610.867907
0.046692,252,2629.276839
0.046333,252,2648.073903
0.045932,252,2666.957843
0.045366,252,2685.488652
0.044315,252,2704.789422
0.042336,252,2722.591944
0.040382,252,2740.543749
0.043079,252,2757.950733
0.042004,252,2775.029281
0.041029,252,2793.467773
0.041709,252,2812.039783
0.040565,252,2829.546699
0.041949,252,2848.159243
0.043485,252,2865.390565
0.044949,252,2882.849769
0.044045,252,2901.138983
0.043846,252,2919.427667
0.046072,252,2937.104643
0.04596,252,2955.617802
0.049105,252,2973.800474
0.050039,252,2992.24281
0.050145,252,3010.586883
0.049314,252,3027.289861
0.046106,252,3044.463441
0.047694,252,3061.871494
0.047344,252,3079.508441
0.049478,252,3096.492307
0.052136,252,3115.316129
0.050008,252,3133.69536
0.051017,252,3152.565609
0.052026,252,3170.837759
0.053216,252,3189.32519
0.053643,252,3207.441663
0.052273,252,3225.587283
0.052768,252,3244.097023
0.053932,252,3262.547106
