#{"t_start": 1712314812.502551, "env_id": "None"}
r,l,t
0.054797,252,21.568468
0.051247,252,39.933397
0.052151,252,58.558589
0.047542,252,77.690711
0.031358,252,96.875958
0.052366,252,116.357798
0.038866,252,135.355292
0.043627,252,154.062266
0.03399,252,173.629916
0.026275,252,195.672254
0.030988,252,215.099283
0.023602,252,233.693537
0.007424,252,252.238234
0.012706,252,271.681757
0.022885,252,291.002835
0.032461,252,309.810163
0.037139,252,329.350335
0.035358,252,348.840494
0.039848,252,368.540073
0.039755,252,387.488554
0.041836,252,405.802789
0.040743,252,424.042313
0.050613,252,440.980912
0.041082,252,456.193557
0.045599,252,471.278855
0.03878,252,485.957119
0.052991,252,501.370364
0.040601,252,516.325902
0.045739,252,532.325808
0.034277,252,551.421243
0.045795,252,570.682404
0.049717,252,588.39216
0.053081,252,604.523309
0.053265,252,619.113899
0.056958,252,634.65879
0.057421,252,649.591462
0.057912,252,664.721456
0.059301,252,679.832729
0.055702,252,695.156851
0.051206,252,710.17222
0.045729,252,725.399976
0.053408,252,740.628236
0.050934,252,756.146596
0.056616,252,771.457304
0.06062,252,786.915389
0.062363,252,802.048667
0.057023,252,817.666781
0.061544,252,833.140424
0.06249,252,848.487044
0.05705,252,863.502733
0.054926,252,877.995728
0.054777,252,893.050665
0.060928,252,908.333335
0.058219,252,923.377772
0.055561,252,938.580058
0.05752,252,953.586891
0.062625,252,970.27562
0.06128,252,986.999809
0.067271,252,1002.620526
0.065621,252,1017.960421
0.063253,252,1032.697848
0.060057,252,1048.043683
0.062342,252,1063.399949
0.062385,252,1078.232308
0.059953,252,1093.339254
0.06006,252,1108.035943
0.059657,252,1123.76594
0.05413,252,1139.648893
0.055574,252,1155.119935
0.054586,252,1171.419791
0.058072,252,1186.995373
0.056791,252,1202.361275
0.056902,252,1217.650664
0.057701,252,1232.80426
0.051977,252,1248.063646
0.056616,252,1262.721062
0.052625,252,1278.355646
0.05954,252,1293.644649
0.057008,252,1308.714558
0.058242,252,1326.724429
0.055619,252,1345.732393
0.053801,252,1365.355794
0.050482,252,1384.238806
0.050956,252,1402.621459
0.050212,252,1422.443262
0.049187,252,1441.93269
0.049856,252,1461.10194
0.049596,252,1480.948579
0.047659,252,1500.175056
0.044124,252,1518.949137
0.051225,252,1534.582411
0.050858,252,1549.98248
0.049522,252,1565.270684
0.050546,252,1582.170908
0.043461,252,1598.283208
0.043893,252,1613.223861
0.044287,252,1629.042217
0.047988,252,1644.622339
0.044305,252,1661.015895
0.045124,252,1675.981283
0.048963,252,1690.650848
0.045039,252,1706.625626
0.050895,252,1722.28285
0.043882,252,1736.967034
0.049219,252,1752.984508
0.044986,252,1767.73993
0.045671,252,1782.622919
0.044477,252,1797.541689
0.0457,252,1812.902981
0.036314,252,1828.667452
0.036388,252,1843.522659
0.032319,252,1858.423926
0.034663,252,1873.823582
0.041405,252,1888.63419
0.03704,252,1903.6311
0.034223,252,1918.477434
0.035119,252,1933.25837
0.037087,252,1948.689456
0.034452,252,1963.338738
0.032539,252,1978.164416
0.03501,252,1992.446508
0.03468,252,2006.674092
0.036411,252,2021.759431
0.033708,252,2036.911967
0.034058,252,2051.228729
0.035365,252,2064.838233
0.036203,252,2079.688194
0.035144,252,2096.815354
0.032313,252,2114.785193
0.036912,252,2133.120919
0.036793,252,2151.43648
0.037166,252,2168.637689
0.034232,252,2187.052071
0.036294,252,2204.981469
0.036182,252,2222.928876
0.038475,252,2237.034024
