#{"t_start": 1712938414.3121746, "env_id": "None"}
r,l,t
0.092751,252,21.76343
0.079426,252,41.993941
0.088547,252,62.917317
0.079361,252,83.605074
0.085907,252,104.988191
0.113877,252,126.390996
0.117573,252,147.8309
0.11219,252,169.163742
0.102223,252,189.927089
0.110712,252,210.172343
0.104659,252,230.728997
0.095176,252,252.564276
0.09017,252,273.632274
0.078147,252,294.491841
0.081401,252,315.153222
0.072243,252,335.778496
0.085167,252,356.201654
0.088059,252,377.317178
0.084195,252,398.402346
0.080647,252,419.401269
0.084937,252,440.422025
0.088088,252,461.427143
0.081703,252,479.535945
0.079505,252,496.678444
0.076799,252,513.529072
0.066113,252,531.327872
0.066231,252,549.751743
0.066831,252,566.815573
0.065381,252,584.680414
0.057628,252,604.537178
0.058353,252,624.656497
0.061422,252,645.317938
0.059365,252,666.375489
0.057379,252,687.302793
0.050427,252,708.68083
0.051405,252,729.263576
0.046679,252,750.47295
0.044634,252,771.144041
0.047886,252,791.714631
0.049757,252,812.588202
0.048415,252,833.96903
0.048079,252,854.660798
0.053219,252,874.929909
0.058795,252,895.123212
0.057398,252,916.442894
0.059514,252,936.546807
0.058532,252,957.383281
0.064074,252,978.713313
0.067876,252,999.383289
0.067828,252,1019.451669
0.070746,252,1039.325933
0.065951,252,1059.584313
0.066836,252,1080.021904
0.064004,252,1101.538462
0.062306,252,1122.705148
0.064509,252,1143.16011
0.069096,252,1161.970732
0.070801,252,1180.429869
0.074352,252,1197.917849
0.07393,252,1216.550549
0.072016,252,1235.019366
0.078228,252,1252.022291
0.084217,252,1270.958379
0.083315,252,1291.518929
0.084628,252,1312.74728
0.08383,252,1333.583102
0.080364,252,1354.55735
0.078533,252,1375.883056
0.080753,252,1397.261663
0.079687,252,1417.458979
0.077757,252,1438.907166
0.075388,252,1459.874194
0.074491,252,1481.262967
0.074065,252,1502.026472
0.058131,252,1523.844861
0.057593,252,1544.411277
0.055271,252,1565.328404
0.051621,252,1586.364245
0.05821,252,1607.218371
0.056554,252,1627.376963
0.053613,252,1646.549725
0.056402,252,1665.659894
0.052818,252,1683.98169
0.053558,252,1701.026077
0.050408,252,1718.435874
0.047092,252,1736.037834
0.047454,252,1752.922804
0.044804,252,1769.517205
0.042126,252,1786.29022
0.044456,252,1803.012199
0.049151,252,1819.993899
0.048171,252,1837.202847
0.046296,252,1854.023761
0.04747,252,1870.937244
0.053156,252,1888.702276
0.056852,252,1907.689686
0.05696,252,1924.649523
0.052039,252,1942.027708
0.051272,252,1958.837072
0.04832,252,1975.539315
0.045064,252,1992.145634
0.049042,252,2012.589643
0.055905,252,2034.435055
0.05773,252,2054.689042
0.062337,252,2075.58679700.066317,252,2096.44041100.066697,252,2117.07475900.06916,252,2137.965521
0.065617,252,2158.344297
0.064239,252,2179.131963
0.065706,252,2200.043748
0.063161,252,2221.559882
0.06863,252,2242.3759720.0.067533,252,2262.6223150.0.067407,252,2283.2020550.0.066068,252,2303.0270870.0.064838,252,2323.0687190.0.064104,252,2343.7048360.0.06652,252,2365.0418770.0.06734,252,2385.80294300.064338,252,2406.27770600.062804,252,2427.07542100.061729,252,2448.09552
0.062065,252,2468.518956
0.062407,252,2488.018453
0.061646,252,2508.598865
0.0613,252,2529.292243
0.059504,252,2549.871601
0.058158,252,2571.106156
0.057378,252,2592.130895
0.054148,252,2612.673761
0.054242,252,2633.738039
0.055809,252,2654.79016
0.055826,252,2675.335108
0.055372,252,2696.19085
0.054675,252,2716.166374
0.053711,252,2736.275042
0.052432,252,2756.262272
0.05036,252,2775.533516
0.050473,252,2795.397421
0.053362,252,2815.547164
0.053847,252,2834.748938
0.053632,252,2852.478741
0.053541,252,2869.300501
0.053518,252,2886.286782
0.055539,252,2903.616422
0.05076,252,2920.552895
0.051309,252,2937.196322
0.052984,252,2954.786949
0.053412,252,2972.53752
0.052662,252,2989.523052
0.052196,252,3005.63845
0.051574,252,3022.621355
0.052963,252,3039.905174
0.052717,252,3056.01737
0.05424,252,3075.055624
0.053379,252,3095.299023
0.056672,252,3116.54183
0.055363,252,3137.946567
0.053822,252,3158.516913
0.055857,252,3179.308834
0.056286,252,3199.831917
0.055406,252,3220.064182
0.056164,252,3240.394297
0.054432,252,3261.122401
0.055771,252,3282.613843
0.056168,252,3304.014001
0.054154,252,3325.000288
0.053808,252,3346.560014
0.052714,252,3368.249607
0.051258,252,3388.697067
0.052099,252,3410.442183
0.051613,252,3431.715728
0.052892,252,3452.661664
0.052337,252,3473.873945
0.052966,252,3495.408123
0.052013,252,3515.420611
0.052426,252,3536.964481
0.051062,252,3557.055363
0.052539,252,3577.989535
0.051612,252,3598.697446
0.051285,252,3619.830275
0.051742,252,3641.006634
0.052082,252,3662.598931
0.052983,252,3684.031361
0.051929,252,3705.304492
0.052386,252,3726.560052
0.053336,252,3748.072887
0.053114,252,3769.156778
0.052966,252,3789.77387
0.052077,252,3810.434861
0.051626,252,3831.426328
0.051723,252,3850.597517
0.052062,252,3869.780597
0.051101,252,3890.070017
0.050511,252,3909.889207
0.050529,252,3930.732981
0.051956,252,3950.602401
0.052923,252,3969.560696
0.05257,252,3989.174496

6437
0.246711,1258,3876.35464
0.246802,1258,3896.687342
0.246964,1258,3916.493402
0.247073,1258,3937.235034
0.247036,1258,3957.246281
0.247075,1258,3976.240353
0.247113,1258,3995.823816
53,1258,1289.007549
25.151021,1258,1294.54247
25.441698,1258,1300.395311
5381788.516805,1258,1310.183319
7382662.46256,1258,1315.800941
25.409739,1258,1321.402768
6165540.403131,1258,1331.219387
1926083.31771,1258,1337.09048
482588.726159,1258,1342.612971
161812.87672,1258,1352.279458
25.500257,1258,1357.92952
25.20053,1258,1363.760655
25.224503,1258,1373.600888
1482185.198698,1258,1379.489652
6710167.462889,1258,1385.405251
6046156.19341,1258,1395.032228
6029645.447484,1258,1400.515294
4167623.36865,1258,1405.776612
6929922.971361,1258,1415.409293
25.221831,1258,1421.143479
6434566.694001,1258,1427.070854
25.151179,1258,1436.831307
8117321.132508,1258,1442.653121
25.398094,1258,1448.354437
25.005976,1258,1458.050892
28964.860301,1258,1463.747091
88697.370696,1258,1469.663367
635929.851458,1258,1479.523495
24.69311,1258,1485.295903
24.475789,1258,1490.820259
24.980255,1258,1500.346906
-58698.165946,1258,1506.403952
628517.14609,1258,1512.184391
5686608.530273,1258,1522.29393
25.188291,1258,1528.111202
8200490.233119,1258,1534.092534
-3473335.951238,1258,1543.33491
25.126845,1258,1549.275559
24.615735,1258,1555.063833
24.72971,1258,1564.576403
24.807131,1258,1570.236795
25.257798,1258,1575.977201
24.584161,1258,1585.542345
24.191224,1258,1591.103635
24.899938,1258,1597.043167
24.184732,1258,1606.752865
24.798046,1258,1612.587617
24.827903,1258,1617.549305
24.343999,1258,1626.755022
24.336875,1258,1632.363308
25.37329,1258,1637.029418
25.308215,1258,1645.573863
25.574558,1258,1650.611537
26.128589,1258,1656.3137
25.767086,1258,1665.126451
25.969537,1258,1670.421988
26.435933,1258,1674.650259
26.758231,1258,1683.038006
26.425522,1258,1687.315898
26.625913,1258,1691.776749
27.081253,1258,1700.136482
27.688018,1258,1704.924938
27.586092,1258,1708.591259
27.914082,1258,1717.76049
27.66454,1258,1722.404797
28.000738,1258,1726.133538
28.86811,1258,1735.097834
28.262887,1258,1739.387341
28.917691,1258,1743.07335
28.353704,1258,1752.068318
28.394032,1258,1756.213931
29.112833,1258,1760.047893
28.370709,1258,1768.858568
29.414067,1258,1773.027462
29.154695,1258,1776.634769
29.84803,1258,1785.638141
29.288162,1258,1789.953808
29.415324,1258,1793.577813
29.877339,1258,1802.503104
29.648829,1258,1806.828548
30.196028,1258,1810.515837
29.745614,1258,1819.617124
29.518659,1258,1824.105373
29.63206,1258,1827.750615
29.994069,1258,1836.741042
30.933175,1258,1841.026617
29.959305,1258,1844.755885
28.829399,1258,1853.650392
29.910669,1258,1858.133922
29.506686,1258,1861.680733
29.336768,1258,1870.587146
29.970068,1258,1875.018699
29.805132,1258,1879.123754
29.580749,1258,1888.700206
29.82459,1258,1893.898049
29.488751,1258,1898.317015
28.802635,1258,1907.485647
29.13313,1258,1911.874722
29.02875,1258,1915.614197
29.665662,1258,1924.61594
29.919898,1258,1929.021379
29.773903,1258,1932.874187
29.726923,1258,1941.85805
30.101943,1258,1946.325125
29.981044,1258,1950.16014
29.930865,1258,1958.844028
30.412632,1258,1963.177417
29.53986,1258,1966.76037
29.806459,1258,1975.595616
29.535191,1258,1979.928528
30.177123,1258,1983.803792
29.79191,1258,1993.752941
-47384475.950898,1258,1999.256825
28.762215,1258,2004.209095
28.771455,1258,2014.758727
28.962148,1258,2020.88183
-48229197.553884,1258,2026.006586
28.709015,1258,2036.156065
28.443608,1258,2041.79367
28.824945,1258,2046.424486
28.33995,1258,2057.053746
29.27937,1258,2062.483573
28.993075,1258,2072.062134
29.173714,1258,2077.607591
29.027932,1258,2083.245521
29.534912,1258,2092.993061
29.22076,1258,2098.275914
28.212426,1258,2104.096753
29.483499,1258,2113.707814
29.782816,1258,2119.388552
29.752048,1258,2124.980853
29.932355,1258,2134.700909
29.659015,1258,2140.436155
30.225845,1258,2145.844167
29.707749,1258,2155.107045
29.653955,1258,2160.664825
29.883655,1258,2166.336985
29.867741,1258,2176.062829
29.217241,1258,2181.78312
30.174716,1258,2187.089879
30.630276,1258,2197.040479
30.429261,1258,2202.971998
30.795763,1258,2208.898656
28.901366,1258,2218.592082
26.364129,1258,2224.531119
29.145774,1258,2230.15663
30.194858,1258,2239.479292
30.96859,1258,2245.196271
30.074525,1258,2250.621755
29.967788,1258,2259.865025
30.146634,1258,2265.54393
30.650875,1258,2271.146541
30.569434,1258,2280.40674
29.988613,1258,2285.955044
29.870108,1258,2291.038915
30.114737,1258,2300.373886
30.867033,1258,2305.470504
31.125237,1258,2310.840167
31.398942,1258,2320.600517
31.698482,1258,2326.213806
31.744476,1258,2332.091247
31.623279,1258,2341.257118
31.099067,1258,2347.331541
31.371764,1258,2353.228804
31.819122,1258,2362.659353
32.539821,1258,2368.382857
32.79437,1258,2374.10898
33.687914,1258,2383.580695
34.000798,1258,2389.220648
35.471771,1258,2394.911105
34.39951,1258,2404.031895
34.287506,1258,2409.755779
34.631024,1258,2415.32197
35.696931,1258,2424.913661
35.28534,1258,2430.802524
33.665484,1258,2436.541138
34.656533,1258,2446.020583
35.449001,1258,2451.836722
35.672148,1258,2457.292609
33.838594,1258,2466.63606
35.048389,1258,2472.074347
34.602889,1258,2477.031221
33.39718,1258,2486.171952
36.522081,1258,2491.888523
36.451345,1258,2497.818648
36.941716,1258,2507.546229
38.020317,1258,2512.921587
37.290449,1258,2517.760605
37.45053,1258,2528.527657
36.6395,1258,2534.347937
37.0077,1258,2539.197403
37.363685,1258,2548.788602
37.813277,1258,2554.61023
37.359042,1258,2559.85099
37.506254,1258,2570.305327
37.6523,1258,2576.250562
37.702458,1258,2581.224173
37.882721,1258,2591.582839
38.462138,1258,2597.347775
37.699184,1258,2602.378519
38.073941,1258,2612.155267
38.276879,1258,2617.825726
38.183846,1258,2622.784418
37.497229,1258,2633.281222
37.467297,1258,2638.971355
38.291207,1258,2644.122151
37.960874,1258,2654.276019
38.159353,1258,2660.079076
38.259505,1258,2664.982063
38.393226,1258,2674.991113
38.799573,1258,2680.701993
38.842782,1258,2685.542968
39.106714,1258,2695.565246
38.962106,1258,2701.096173
38.352048,1258,2706.305774
38.626165,1258,2715.842337
38.448513,1258,2721.8703
39.21214,1258,2726.840138
39.027796,1258,2735.988616
39.010646,1258,2741.960036
38.818466,1258,2746.84689
38.995391,1258,2756.038384
38.62248,1258,2761.907307
38.900302,1258,2766.104931
39.121566,1258,2775.268402
39.144732,1258,2781.216561
38.968712,1258,2786.12425
39.235318,1258,2795.524956
39.184458,1258,2801.444586
39.355108,1258,2806.436768
37.347486,1258,2815.490144
39.042067,1258,2821.204408
39.33558,1258,2825.630634
38.400864,1258,2834.797108
38.926147,1258,2839.911863
39.44103,1258,2844.030653
38.650007,1258,2852.190569
39.366963,1258,2856.697843
38.971025,1258,2860.369436
38.981278,1258,2868.803405
39.481763,1258,2873.227688
39.079849,1258,2876.882512
38.770931,1258,2885.829104
39.77009,1258,2890.684656
39.228655,1258,2894.47423
38.86974,1258,2903.243668
38.870181,1258,2907.758666
38.417671,1258,2911.483541
39.632192,1258,2920.394113
39.070884,1258,2924.536086
39.74488,1258,2928.167614
39.713845,1258,2936.914369
39.620261,1258,2941.879974
39.733325,1258,2945.633272
39.142945,1258,2954.426472
39.540698,1258,2959.127957
38.933456,1258,2963.442955
39.322417,1258,2972.983517
39.529025,1258,2977.244325
39.344682,1258,2980.906583
39.260864,1258,2989.443807
38.557156,1258,2993.759922
39.680837,1258,2997.413518
39.548429,1258,3006.376706
39.934561,1258,3010.76703
39.197657,1258,3014.395249
39.48907,1258,3023.422648
39.937431,1258,3027.863229
39.39536,1258,3031.572805
39.87493,1258,3040.49136
39.787144,1258,3044.644642
40.095046,1258,3048.184446
39.473043,1258,3057.336882
39.92173,1258,3062.520483
40.008675,1258,3066.787822
39.742724,1258,3076.713394
39.065748,1258,3082.38882
40.149927,1258,3087.09195
39.56742,1258,3097.54342
39.944292,1258,3103.446796
40.129757,1258,3113.080324
38.46736,1258,3118.843574
39.014522,1258,3124.78211
39.883025,1258,3134.572087
39.858862,1258,3140.161446
40.5034,1258,3145.593337
39.996871,1258,3155.222109
39.796031,1258,3160.999512
39.814787,1258,3166.706666
39.342364,1258,3176.117036
40.36438,1258,3181.7594
39.848934,1258,3187.028667
40.101839,1258,3196.708637
40.218729,1258,3202.055077
40.284611,1258,3207.381158
39.881148,1258,3217.037443
39.952761,1258,3222.698823
40.219258,1258,3228.241341
40.019541,1258,3237.408167
40.191931,1258,3242.759838
39.355708,1258,3248.588444
40.316601,1258,3258.263573
40.120969,1258,3263.998333
40.334968,1258,3270.015753
40.624919,1258,3279.765474
40.735882,1258,3285.627894
40.406616,1258,3291.5614
40.497512,1258,3301.330408
40.509588,1258,3307.012866
40.114604,1258,3312.682524
40.402073,1258,3322.409721
40.847881,1258,3328.155654
40.57109,1258,3334.196803
40.758882,1258,3344.023089
40.679759,1258,3350.060706
38.529424,1258,3355.167485
41.08947,1258,3365.67464
40.722324,1258,3371.115674
40.528351,1258,3376.232923
40.387697,1258,3386.35551
40.730836,1258,3392.179093
40.65603,1258,3397.506492
40.179193,1258,3408.189998
40.823544,1258,3414.030046
40.847245,1258,3419.203314
40.813743,1258,3429.54167
40.873779,1258,3435.553083
40.808511,1258,3440.456262
41.044536,1258,3450.4817
40.71441,1258,3456.070205
41.015028,1258,3461.022961
41.061463,1258,3471.905497
40.909367,1258,3477.736202
41.049504,1258,3482.629008
41.257492,1258,3493.393947
41.187085,1258,3498.978469
41.148744,1258,3503.951971
41.011567,1258,3514.273703
41.01695,1258,3520.247231
41.05532,1258,3525.431389
41.170212,1258,3535.526547
41.261834,1258,3540.995175
40.734527,1258,3545.783165
41.051633,1258,3556.076985
40.787293,1258,3562.021356
41.042046,1258,3566.826839
41.089234,1258,3577.242322
41.342179,1258,3582.910211
41.009696,1258,3587.966015
41.091128,1258,3597.73114
40.182921,1258,3603.642644
41.084214,1258,3608.742337
41.167613,1258,3618.975271
41.175185,1258,3624.445604
41.463363,1258,3629.601078
41.206495,1258,3640.56883
41.314151,1258,3646.384808
41.116585,1258,3651.50301
41.293729,1258,3662.03606
41.566925,1258,3667.594525
41.510532,1258,3672.834848
40.89884,1258,3683.628493
41.093896,1258,3689.607297
41.316588,1258,3694.370093
41.438086,1258,3704.814323
41.506545,1258,3710.555811
41.924177,1258,3715.582219
41.466294,1258,3726.365592
40.668044,1258,3732.341967
41.565787,1258,3737.467285
41.549148,1258,3747.792876
37.361457,1258,3753.388207
41.486828,1258,3758.473306
41.961603,1258,3768.938025
41.091046,1258,3774.275259
41.538236,1258,3779.103804
41.357053,1258,3789.830091
41.252644,1258,3795.599479
41.666354,1258,3800.27818
41.633381,1258,3810.490166
41.783243,1258,3816.038129
40.317965,1258,3821.061147
41.569391,1258,3831.477613
41.823833,1258,3836.682259
42.256501,1258,3840.843175
41.002734,1258,3850.254122
41.880257,1258,3855.721312
41.852193,1258,3860.314075
42.208695,1258,3870.074342
42.076277,1258,3875.262196
42.143842,1258,3880.326951
