#{"t_start": 1712938414.2543397, "env_id": "None"}
r,l,t
0.092751,252,21.70287600.079426,252,41.93338500.088547,252,62.8568660.0.079361,252,83.54470.00.085907,252,104.927700.00.113877,252,126.330410.00.117573,252,147.770310.00.11219,252,169.1037830.0.102223,252,189.866870.00.110712,252,210.11198-0.0.104659,252,230.668680.00.095176,252,252.50392-0.0.09017,252,273.57177400.078147,252,294.43119
0.081401,252,315.093149
0.072243,252,335.71840100.085167,252,356.141310.00.088059,252,377.256840.00.084195,252,398.342550.00.080647,252,419.34090.020.084937,252,440.36140.020.088088,252,461.36680.020.081703,252,479.47580.020.079505,252,496.6180.0200.076799,252,513.4680.0200.066113,252,531.2670.0200.066231,252,549.6910.0190.066831,252,566.7550.0170.065381,252,584.6200.0170.057628,252,604.4760.0180.058353,252,624.5960.0170.061422,252,645.2570.0190.059365,252,666.310.01970.057379,252,687.240.02410.050427,252,708.620.02870.051405,252,729.200.02970.046679,252,750.410.02880.044634,252,771.080.03330.047886,252,791.60.037150.049757,252,812.50.036650.048415,252,833.90.037530.048079,252,854.60.038160.053219,252,874.80.042560.058795,252,895.00.04670.057398,252,916.380.04620.059514,252,936.480.04640.058532,252,957.320.04680.064074,252,978.650.04690.067876,252,999.3230.0410.067828,252,1019.3900.0390.070746,252,1039.2650.0390.065951,252,1059.5240.0390.066836,252,1079.960.0400.064004,252,1101.4780.0420.062306,252,1122.60.043940.064509,252,1143.00.043540.069096,252,1161.90.043190.070801,252,1180.0.0411920.074352,252,1197.0.0419870.07393,252,1216.40.041530.072016,252,12340.045124,0.078228,252,12510.045095,0.084217,252,12700.044836,0.083315,252,1290.045524,20.084628,252,130.047326,250.08383,252,1330.047957,20.080364,252,1350.047369,20.078533,252,1370.047427,20.080753,252,1390.047219,20.079687,252,1410.04813,250.077757,252,140.050002,250.075388,252,140.048892,20.074491,252,1480.051158,20.074065,252,1500.046849,20.058131,252,1520.048278,20.057593,252,1540.031906,20.055271,252,150.034248,250.051621,252,150.031451,250.05821,252,1600.031103,20.056554,252,1620.030261,20.053613,252,1640.029779,20.056402,252,1660.029914,20.052818,252,1680.031126,20.053558,252,1700.031083,20.050408,252,1710.031981,20.047092,252,1730.032154,20.047454,252,1750.031763,0.044804,252,17690.032222,0.042126,252,17860.032057,0.044456,252,18020.0330330.049151,252,1819.0.0319610.048171,252,1837.0.0314920.046296,252,1853.0.0307,20.04747,252,1870.031908,20.053156,252,1880.031008,20.056852,252,190.03132,250.05696,252,190.029757,250.052039,252,190.029361,250.051272,252,190.028912,250.04832,252,1970.029974,20.045064,252,1990.030468,20.049042,252,2010.029222,20.055905,252,2030.028884,20.05773,252,20540.02952,20.062337,252,2070.029684,20.066317,252,2090.030251,20.066697,252,2110.029735,20.06916,252,21370.030264,0.065617,252,21580.029796,0.064239,252,2170.030451,20.065706,252,2190.031189,20.063161,252,2220.0308,2530.06863,252,220.029876,20.067533,252,220.030303,250.067407,252,220.027995,250.066068,252,230.027811,250.064838,252,230.027927,250.064104,252,230.025927,20.06652,252,23640.026918,0.06734,252,2385.0.0242250.064338,252,24060.025203,0.062804,252,24270.023269,0.061729,252,24480.022394,0.062065,252,2460.022925,20.062407,252,2480.023586,20.061646,252,2500.022871,20.0613,252,2529.0.0227830.059504,252,2549.0.0230610.058158,252,2571.0.0223010.057378,252,2592.0.0216060.054148,252,2612.0.021810.054242,252,2633.60.021930.055809,252,2654.70.020980.055826,252,2675.20.020080.055372,252,2696.10.019870.054675,252,2716.10.020520.053711,252,2736.20.01900.052432,252,2756.200.01790.05036,252,2775.4730.0190.050473,252,2795.3370.0170.053362,252,2815.4860.0180.053847,252,2834.6880.0180.053632,252,2852.4170.0170.053541,252,2869.240.0170.053518,252,2886.2260.0170.055539,252,2903.550.01670.05076,252,2920.490.01760.051309,252,2937.10.017690.052984,252,2954.70.016560.053412,252,2972.40.016370.052662,252,2989.40.016420.052196,252,3005.50.016090.051574,252,3022.50.016270.052963,252,3039.80.016680.052717,252,3055.90.016660.05424,252,3074.990.01680.053379,252,3095.230.01600.056672,252,3116.480.01580.055363,252,3137.880.01560.053822,252,3158.450.01510.055857,252,3179.20.014830.056286,252,3199.70.015640.055406,252,3220.00.014070.056164,252,3240.0.0146130.054432,252,3261.0.0143310.055771,252,3282.0.0144620.056168,252,33030.013214,0.054154,252,33240.013888,0.053808,252,33460.013691,0.052714,252,33680.0144310.051258,252,3388.0.0134880.052099,252,34100.013993,0.051613,252,34310.014457,0.052892,252,34520.014161,0.052337,252,34730.012792,0.052966,252,34950.012922,0.052013,252,35150.012688,0.052426,252,35360.012249,0.051062,252,35560.011962,0.052539,252,35770.013145,0.051612,252,35980.013417,0.051285,252,36190.012825,0.051742,252,36400.012143,0.052082,252,36620.01127,20.052983,252,3680.011144,20.051929,252,3700.010092,20.052386,252,3720.010026,20.053336,252,3740.009689,0.053114,252,37690.008945,0.052966,252,37890.009384,0.052077,252,38100.009359,0.051626,252,38310.008346,0.051723,252,38500.00994,20.052062,252,3860.009855,20.051101,252,3890.009362,20.050511,252,3900.010032,0.050529,252,39300.00942,20.051956,252,3950.007862,20.052923,252,3960.007373,20.05257,252,3989.114416
91026
0.246711,1258,3876.349257
0.246802,1258,3896.681948
0.246964,1258,3916.488021
0.247073,1258,3937.229659
0.247036,1258,3957.240987
0.247075,1258,3976.235404
0.247113,1258,3995.818655
769718,1258,1289.065035
25.533333,1258,1294.600792
25.352592,1258,1300.453526
6378685.848847,1258,1310.241786
25.263897,1258,1315.858599
25.401633,1258,1321.460666
24.813632,1258,1331.277795
187214.747356,1258,1337.148462
15400.526487,1258,1342.671231
6137764.500611,1258,1352.337765
5868104.688427,1258,1357.987584
6114006.609862,1258,1363.817932
5988858.85874,1258,1373.658586
792819.36598,1258,1379.547203
616015.803143,1258,1385.463227
6330291.629734,1258,1395.090167
6914769.287859,1258,1400.573127
385904.398219,1258,1405.834704
6403762.016844,1258,1415.466764
241135.529055,1258,1421.20098
25.742354,1258,1427.128236
1652982.896556,1258,1436.889605
24.975416,1258,1442.711526
7207232.616053,1258,1448.412237
24.847108,1258,1458.108368
357955.960044,1258,1463.80497
377158.433821,1258,1469.720886
152885.859378,1258,1479.581602
8117320.49735,1258,1485.353377
6219683.085196,1258,1490.878139
24.35997,1258,1500.405109
72230.753629,1258,1506.462758
-1187.046789,1258,1512.24241
739427.948121,1258,1522.35183
25.233366,1258,1528.169245
