#{"t_start": 1712934397.0420444, "env_id": "None"}
r,l,t
0.063823,252,23.126038
0.057286,252,44.82777
0.056439,252,64.266198
0.055975,252,82.721452
0.056983,252,100.415672
0.05444,252,117.886957
0.06038,252,135.510359
0.058251,252,153.97901
0.059653,252,171.227111
0.053579,252,187.867436
0.055106,252,204.567265
0.0528,252,221.390113
0.055896,252,238.372382
0.056859,252,255.893982
0.057998,252,274.227308
0.058159,252,292.349324
0.061992,252,311.690884
0.069114,252,333.453567
0.065566,252,351.991982
0.064399,252,372.22776
0.065594,252,393.116073
0.064334,252,415.163017
0.062459,252,436.90004
0.060497,252,458.685263
0.062638,252,480.334086
0.064721,252,501.829852
0.065498,252,523.314678
0.060493,252,545.334431
0.059192,252,564.2755
0.060788,252,581.302389
0.062885,252,600.861686
0.063978,252,622.92406
0.060235,252,644.610647
0.059144,252,664.924967
0.057881,252,687.11232
0.054433,252,707.120143
0.049866,252,724.640543
0.051829,252,742.010745
0.051326,252,761.052666
0.057455,252,782.865196
0.057099,252,805.207957
0.060527,252,826.861566
0.058834,252,848.556851
0.062817,252,870.022804
0.06001,252,891.434473
0.057679,252,913.185337
0.054841,252,934.896128
0.055016,252,956.422691
0.05336,252,977.841931
0.053787,252,998.728595
0.054323,252,1019.468137
0.057574,252,1040.855417
0.056942,252,1059.810766
0.05572,252,1079.90169
0.054304,252,1100.415391
0.055158,252,1122.061972
0.060613,252,1142.397076
0.058821,252,1164.34111
0.060245,252,1185.590234
0.058803,252,1206.700906
0.059681,252,1227.803777
0.056598,252,1250.213022
0.058845,252,1270.634335
0.062482,252,1291.691783
0.060723,252,1312.589217
0.060822,252,1333.370648
0.063869,252,1355.149565
0.067343,252,1376.395472
0.067239,252,1397.962106
0.067771,252,1419.379748
0.065198,252,1440.622267
0.063116,252,1461.495008
0.067358,252,1482.316726
0.070956,252,1504.344886
0.069963,252,1526.09859
0.070403,252,1547.156018
0.069626,252,1567.052167
0.069597,252,1587.465055
0.071022,252,1608.109704
0.067142,252,1629.489435
0.064534,252,1650.835937
0.060699,252,1668.883737
0.065306,252,1684.863792
0.066996,252,1701.658214
0.070924,252,1718.044186
0.07477,252,1735.321633
0.076527,252,1752.099881
