#{"t_start": 1747655087.8199334, "env_id": "None"}
r,l,t
0.13722,252,22.860305
0.134673,252,41.341039
0.135904,252,59.249994
0.135535,252,77.95629
0.135768,252,96.975745
0.135544,252,114.338572
0.134942,252,132.88536
0.137624,252,152.423853
0.137203,252,170.386397
0.136434,252,189.137464
0.134758,252,208.811637
0.133917,252,226.329422
0.131306,252,244.97901200.134926,252,264.98111800.134396,252,282.04699
0.134706,252,300.549036
0.134423,252,319.757066
0.135667,252,337.87278700.136882,252,356.81658100.135896,252,375.3748460.0.136851,252,391.926620.00.136426,252,409.51960.050.135458,252,427.01480.050.136705,252,444.84690.050.13659,252,463.040220.00.138113,252,479.215020.00.137263,252,498.014000.00.138206,252,516.271200.00.136859,252,534.576210.00.137262,252,551.850570.0.136923,252,569.9299910.0.135999,252,586.179400.00.136577,252,603.525580.00.135976,252,621.477630.00.135883,252,638.812280.00.136622,252,655.812390.0.134812,252,673.4777540.0.134898,252,691.4471040.0.134911,252,707.9291990.0.134547,252,725.2501680.0.136044,252,742.8038160.0.134104,252,760.4134630.0.13575,252,777.97207800.135391,252,795.02532600.135147,252,813.029390.00.135951,252,831.008940.00.137114,252,848.035000.00.136162,252,866.130850.00.133655,252,884.019570.00.135358,252,901.03130.050.13714,252,916.976310.00.135951,252,934.79160.050.135796,252,951.19260.050.133881,252,968.98350.050.135826,252,986.80270.00.133657,252,1003.909610.00.133673,252,1020.96200.050.133815,252,1039.41090.050.134221,252,1056.2400.0540.134107,252,1073.5330.0540.135415,252,1090.5790.0540.135509,252,1107.6420.0540.135103,252,1124.8240.050.136814,252,1142.25970.050.135175,252,1158.5210.0530.135121,252,1175.800.05270.134752,252,1193.120.05320.134992,252,1209.870.05320.134592,252,1227.40.052580.133998,252,12440.051937,0.135404,252,12600.053006,0.136001,252,12780.053985,0.133936,252,12960.052554,0.135589,252,13130.052441,0.135484,252,13300.052664,0.135376,252,1340.05226,250.134434,252,130.051477,250.134159,252,130.05303,2530.135224,252,10.053089,2530.136313,252,10.053138,2530.136059,20.052332,253,10.135668,2520.052241,253,10.136052,2520.051378,253,0.135241,252,0.051718,253,0.134071,252,0.052526,253,0.133546,252,0.051922,253,0.133531,252,0.051482,253,0.133536,2520.052414,253,10.135152,2520.052273,253,10.132891,2520.052555,253,10.134599,2520.052518,253,10.135408,2520.053424,253,10.133195,2520.052262,253,10.133203,2520.052751,253,10.132607,2520.052375,2530.132319,252,10.051502,2530.132878,2520.051379,253,10.132185,2520.050628,253,10.131785,2520.051473,253,10.132821,2520.051267,253,10.13311,252,0.050225,253,0.132614,252,0.05145,253,10.133729,2520.050601,253,10.132964,2520.051509,253,10.132908,2520.051369,253,10.133492,2520.052113,253,10.133894,2520.051893,2530.133684,252,10.051297,2530.133305,252,10.052118,2530.132629,252,10.050703,2530.132418,252,0.051537,253,0.131739,252,0.051158,253,0.133132,252,0.050905,253,0.134311,252,0.05058,253,0.134203,252,0.050355,2530.134125,252,20.050976,2530.133545,252,20.051028,2530.133324,252,20.051389,2530.134056,252,20.052088,2530.133914,252,20.050879,2530.132741,252,0.051163,253,0.134548,252,0.051007,253,0.134311,252,0.051645,253,0.133919,252,0.051268,2530.135021,252,20.052195,2530.134087,252,20.051842,2530.135094,252,20.05134,253,0.135801,252,0.051747,253,0.134723,252,0.052577,253,0.135964,252,0.051544,253,0.136998,252,0.051598,253,0.135678,252,0.052009,253,0.135768,252,0.052325,253,0.135442,252,0.052127,253,0.136146,250.051648,253,230.135299,250.053125,253,230.134489,250.052471,253,20.134554,250.051714,253,240.133577,250.051686,253,240.133651,250.052618,253,240.132466,250.050923,253,240.132014,20.051766,253,2470.13284,250.05177,253,2490.131537,20.051044,253,2500.132814,20.051391,253,2520.132538,20.050768,253,2530.133248,20.051412,253,2550.133656,20.050842,253,2570.135284,20.050777,253,2590.133671,20.050684,253,2600.133227,20.050304,253,20.134001,2520.050499,253,20.133224,250.051337,253,260.131914,250.050878,253,260.132489,250.051013,253,260.133042,250.051148,253,270.132109,250.051104,253,270.131449,20.051125,253,270.132346,250.051174,253,270.132502,250.051295,253,270.134448,20.052443,253,2790.133197,0.051313,253,28070.133827,0.051192,253,28240.132632,0.051397,253,28410.13277,20.051124,253,2850.133449,20.051681,253,2870.133252,20.050733,253,280.132395,250.051639,253,290.132498,250.051953,253,20.132921,2520.051654,253,20.132881,2520.051557,253,20.132847,20.051776,253,2970.133453,20.051401,253,290.133024,250.051301,253,300.133063,250.0514,253,30260.133615,0.05064,253,3042.0.1335650.050888,253,3058.0.1332680.050562,253,3075.0.1321420.050891,253,3092.0.133100.051471,253,3108.80.13280.050998,253,3125.40.132960.050803,253,3141.70.133250.050513,253,3158.00.132990.050319,253,3175.00.133260.051072,253,3190.60.134000.050578,253,3207.40.133380.051298,253,3224.10.133440.051035,253,3240.30.133120.051251,253,3256.50.134380.050863,253,3273.80.134740.050992,253,3290.80.133700.052017,253,3307.40.133900.051469,253,3324.10.133620.051434,253,3340.0.1333860.050139,253,3358.0.1323520.050402,253,33760.132604,0.050692,253,3390.132341,20.051519,253,3400.132481,20.050568,253,3420.132633,252,3424.361343
2
0.051838,1258,3327.162277
0.051794,1258,3343.780949
0.052161,1258,3361.336678
0.052303,1258,3379.467342
0.052214,1258,3396.263906
0.052032,1258,3413.020854
0.052296,1258,3430.583565

0.051437,1258,1225.130171
0.051413,1258,1230.352399
0.052051,1258,1235.059066
0.051656,1258,1242.194201
0.051869,1258,1246.549951
0.052105,1258,1251.006562
0.05111,1258,1258.418418
0.052002,1258,1263.292457
0.051756,1258,1267.906557
0.052177,1258,1276.370677
0.052227,1258,1281.65664
0.050972,1258,1286.731488
0.051775,1258,1294.388416
0.051763,1258,1299.349881
0.051828,1258,1303.783548
0.052038,1258,1311.215592
0.051927,1258,1315.761185
0.052159,1258,1320.3229
0.051557,1258,1328.483063
0.051567,1258,1333.696499
0.052306,1258,1338.507469
0.051868,1258,1345.768568
0.05184,1258,1350.392375
0.051593,1258,1354.638312
0.052248,1258,1361.778216
0.052607,1258,1366.35924
0.052021,1258,1371.256108
0.051625,1258,1378.818151
0.052533,1258,1383.523114
0.05205,1258,1387.889258
0.051801,1258,1395.154448
0.051311,1258,1399.672804
0.052286,1258,1404.138267
0.052566,1258,1411.160206
0.051975,1258,1415.43893
0.052374,1258,1420.395414
0.052503,1258,1428.313323
0.052065,1258,1433.086195
0.052451,1258,1437.425643
0.052375,1258,1444.856713
0.052222,1258,1449.09086
0.05254,1258,1453.627819
0.052284,1258,1460.852926
0.052465,1258,1465.244492
0.051859,1258,1470.381562
0.052435,1258,1478.583618
0.052186,1258,1483.11512
0.051825,1258,1486.949502
0.052551,1258,1494.922853
0.052242,1258,1499.285383
0.051474,1258,1503.044842
0.051191,1258,1511.204988
0.052148,1258,1515.994702
0.051396,1258,1520.575046
0.05212,1258,1529.387706
0.05181,1258,1534.225676
0.051984,1258,1538.313405
0.052117,1258,1546.499996
0.052109,1258,1551.216342
0.052636,1258,1555.086504
0.052153,1258,1563.078905
0.052443,1258,1567.465853
0.051713,1258,1571.281984
0.051667,1258,1579.836871
0.051631,1258,1585.149561
0.052684,1258,1589.222298
0.051338,1258,1597.213104
0.051945,1258,1601.806597
0.052376,1258,1605.768794
0.051891,1258,1613.581631
0.052369,1258,1617.890459
0.052421,1258,1621.861411
0.052042,1258,1630.160067
0.05239,1258,1635.128345
0.052138,1258,1639.054161
0.052195,1258,1647.463435
0.052437,1258,1652.179193
0.051931,1258,1655.979085
0.05143,1258,1664.258586
0.052161,1258,1668.791429
0.052138,1258,1673.005862
0.051469,1258,1681.141238
0.052325,1258,1685.807486
0.051857,1258,1689.835717
0.052062,1258,1698.005088
0.052272,1258,1702.787349
0.052081,1258,1706.845996
0.051826,1258,1715.171891
0.052809,1258,1719.789346
0.052836,1258,1724.047108
0.05251,1258,1732.477956
0.052336,1258,1737.432361
0.052882,1258,1741.278264
0.051742,1258,1749.240087
0.052444,1258,1753.641377
0.052469,1258,1757.576869
0.052257,1258,1765.515319
0.052176,1258,1770.10817
0.052878,1258,1774.081019
0.052679,1258,1782.010556
0.052659,1258,1786.602664
0.053326,1258,1790.417752
0.052639,1258,1798.675737
0.051913,1258,1803.233025
0.052601,1258,1807.126926
0.052522,1258,1814.976867
0.052707,1258,1819.681235
0.05293,1258,1826.771946
0.052202,1258,1831.676923
0.051956,1258,1836.495178
0.052636,1258,1843.999274
0.052219,1258,1848.944326
0.052302,1258,1853.669103
0.052725,1258,1860.778904
0.0526,1258,1865.424388
0.052555,1258,1869.646629
0.051823,1258,1877.310785
0.052167,1258,1882.466223
0.05243,1258,1887.086082
0.052727,1258,1894.394057
0.052401,1258,1898.874954
0.052869,1258,1903.217404
0.052309,1258,1910.22803
0.052832,1258,1914.748753
0.052537,1258,1919.071657
0.053322,1258,1927.100779
0.052482,1258,1932.061333
0.052545,1258,1936.787315
0.051991,1258,1943.968637
0.052854,1258,1948.666979
0.0524,1258,1953.180616
0.052322,1258,1960.28741
0.052408,1258,1964.851964
0.052745,1258,1969.315347
0.052738,1258,1976.79781
0.052199,1258,1981.844231
0.052968,1258,1986.743207
0.052743,1258,1994.1681
0.052567,1258,1998.661677
0.052893,1258,2003.232579
0.052604,1258,2010.587849
0.05281,1258,2015.006015
0.052554,1258,2019.532784
0.051753,1258,2027.543321
0.052542,1258,2032.815159
0.052612,1258,2037.704337
0.052848,1258,2044.959027
0.053302,1258,2049.39204
0.052947,1258,2053.96766
0.052794,1258,2061.524271
0.05264,1258,2066.272035
0.053796,1258,2070.873574
0.052924,1258,2078.366251
0.052198,1258,2083.355611
0.053511,1258,2088.193286
0.052593,1258,2095.764598
0.052897,1258,2100.913918
0.052116,1258,2105.499767
0.053001,1258,2113.075207
0.052422,1258,2117.610151
0.052185,1258,2122.356526
0.052798,1258,2130.167173
0.053252,1258,2134.873165
0.052725,1258,2139.458955
0.052298,1258,2147.169807
0.053024,1258,2151.959961
0.052751,1258,2156.526261
0.052317,1258,2163.784324
0.052095,1258,2168.299107
0.052048,1258,2172.804831
0.052663,1258,2180.284869
0.052953,1258,2185.056214
0.052613,1258,2188.926039
0.052781,1258,2197.293764
0.052729,1258,2201.90331
0.052016,1258,2206.068924
0.052619,1258,2214.377795
0.052349,1258,2218.718027
0.053079,1258,2222.515689
0.052434,1258,2230.677451
0.051953,1258,2235.601093
0.052077,1258,2239.936933
0.052338,1258,2247.943893
0.052207,1258,2252.92289
0.052449,1258,2257.191442
0.053114,1258,2265.415068
0.051754,1258,2270.000888
0.052264,1258,2273.532068
0.052648,1258,2281.517392
0.052479,1258,2286.357886
0.052802,1258,2290.768563
0.051606,1258,2298.974304
0.052229,1258,2303.705405
0.052571,1258,2307.535487
0.052219,1258,2315.71288
0.053149,1258,2320.315115
0.052363,1258,2324.218413
0.052126,1258,2332.47807
0.052237,1258,2337.175489
0.05172,1258,2341.241986
0.052567,1258,2349.52871
0.052027,1258,2354.741784
0.05212,1258,2358.618059
0.052275,1258,2367.427843
0.051664,1258,2372.187515
0.052477,1258,2376.242007
0.051965,1258,2384.554254
0.052403,1258,2389.749911
0.052793,1258,2393.718047
0.051418,1258,2401.969412
0.052078,1258,2407.133718
0.052516,1258,2411.254224
0.052165,1258,2419.333423
0.052208,1258,2423.814554
0.052152,1258,2427.635112
0.052081,1258,2435.870547
0.052593,1258,2440.551035
0.052168,1258,2444.797752
0.052105,1258,2453.254794
0.052449,1258,2457.943452
0.052608,1258,2461.673284
0.05198,1258,2469.744891
0.052267,1258,2474.384204
0.052828,1258,2478.448247
0.051907,1258,2486.653895
0.052125,1258,2491.281857
0.0528,1258,2495.379176
0.052139,1258,2503.617262
0.051521,1258,2508.362784
0.051356,1258,2512.227709
0.05178,1258,2520.365676
0.052138,1258,2524.815706
0.052116,1258,2528.576967
0.052717,1258,2536.694691
0.052268,1258,2541.171693
0.051947,1258,2544.9725
0.05245,1258,2553.283475
0.052617,1258,2557.846945
0.051828,1258,2561.907832
0.051746,1258,2570.186471
0.052099,1258,2575.03784
0.052354,1258,2578.938384
0.052162,1258,2587.310925
0.052937,1258,2591.774463
0.052105,1258,2595.479763
0.051586,1258,2603.736078
0.052229,1258,2608.698727
0.051627,1258,2612.522259
