#{"t_start": 1747655087.7790463, "env_id": "None"}
r,l,t
0.13722,252,22.767171
0.134673,252,41.248249
0.135904,252,59.157166
0.135535,252,77.863373
0.135768,252,96.882943
0.135544,252,114.245793
0.134942,252,132.79247
0.137624,252,152.330974
0.137203,252,170.293771
0.136434,252,189.04459
0.134758,252,208.719052
0.133917,252,226.236762
0.131306,252,244.886222
0.134926,252,264.888009
0.134396,252,281.9542
0.134706,252,300.456178
0.134423,252,319.664167
0.135667,252,337.77984
0.136882,252,356.723821
0.135896,252,375.281724
0.136851,252,391.833476
0.136426,252,409.426741
0.135458,252,426.922039
0.136705,252,444.754076
0.13659,252,462.947405
0.138113,252,479.122203
0.137263,252,497.920885
0.138206,252,516.178347
0.136859,252,534.483378
0.137262,252,551.757649
0.136923,252,569.837212
0.135999,252,586.086884
0.136577,252,603.432773
0.135976,252,621.38454
0.135883,252,638.719193
0.136622,252,655.719287
0.134812,252,673.384651
0.134898,252,691.354468
0.134911,252,707.836264
0.134547,252,725.157706
0.136044,252,742.71081
0.134104,252,760.320657
0.13575,252,777.879246
0.135391,252,794.932555
0.135147,252,812.936621
0.135951,252,830.916242
0.137114,252,847.942199
0.136162,252,866.038302
0.133655,252,883.926741
0.135358,252,900.938544
0.13714,252,916.883419
0.135951,252,934.698717
0.135796,252,951.099808
0.133881,252,968.89082
0.135826,252,986.710227
0.133657,252,1003.816799
0.133673,252,1020.86925
0.133815,252,1039.318149
0.134221,252,1056.147755
0.134107,252,1073.440381
0.135415,252,1090.486789
0.135509,252,1107.550144
0.135103,252,1124.731474
0.136814,252,1142.166586
0.135175,252,1158.428394
0.135121,252,1175.712909
0.134752,252,1193.035943
0.134992,252,1209.77768
0.134592,252,1227.319275
0.133998,252,1244.522188
0.135404,252,1260.665151
0.136001,252,1278.289441
0.133936,252,1296.377061
0.135589,252,1313.127637
0.135484,252,1330.162246
0.135376,252,1347.133046
0.134434,252,1363.155735
0.134159,252,1379.88606
0.135224,252,1396.076808
0.136313,252,1412.241791
0.136059,252,1429.040344
