#{"t_start": 1747655088.023269, "env_id": "None"}
r,l,t
00.13722,252,22.900339
0.134673,252,41.381424
0.135904,252,59.290069
0.135535,252,77.99623
0.135768,252,97.015921
0.135544,252,114.378649
0.134942,252,132.925714
0.137624,252,152.464239
0.137203,252,170.426951
0.136434,252,189.177759
0.134758,252,208.852218
0.133917,252,226.369935
0.131306,252,245.019109
0.134926,252,265.021453
0.134396,252,282.087078
0.134706,252,300.589142
0.134423,252,319.797408
0.135667,252,337.91287800.136882,252,356.85696400.135896,252,375.41492500.136851,252,391.9666370.0.136426,252,409.5597440.0.135458,252,427.0552100.136705,252,444.88724700.13659,252,463.080798
0.138113,252,479.255363
0.137263,252,498.054306
