#{"t_start": 1747201104.2663558, "env_id": "None"}
r,l,t
0.116643,252,20.22737500.117213,252,36.62872300.116612,252,52.53848400.115869,252,68.45947100.116199,252,84.57885
0.11629,252,100.912555
0.116368,252,116.380708
0.116131,252,131.896141
0.115605,252,147.70893
0.115788,252,163.975934
0.1154,252,179.530273
0.115156,252,194.94216
0.116473,252,211.168802
0.11738,252,227.757417
0.116547,252,243.845555
0.115753,252,259.053537
0.116887,252,274.809597
0.115383,252,289.749532
0.115848,252,305.240497
0.115959,252,320.235963
0.116652,252,335.233916
0.115884,252,350.583461
0.117095,252,365.514564
0.118123,252,381.087384
0.118478,252,395.968046
0.118779,252,410.687102
0.119806,252,425.835131
0.119232,252,440.794782
0.119876,252,456.138376
0.118221,252,471.55999200.117903,252,487.0088830.0.116724,252,502.5268890.0.117821,252,517.6710930.0.117769,252,533.1513850.0.118264,252,548.4327430.0.118563,252,563.782910.0.119525,252,578.964370.00.11939,252,593.6481260.0.119839,252,609.0176830.0.119662,252,624.003710.00.120015,252,639.17370.020.120016,252,654.81100.030.120697,252,670.1650.0290.119886,252,685.7300.0300.119864,252,701.4690.0300.120114,252,717.0490.0300.120523,252,732.3320.0300.120654,252,747.920.0300.120793,252,763.510.03010.121068,252,778.630.03090.121729,252,793.540.03090.120844,252,809.160.03120.121488,252,824.410.03080.120232,252,840.20.029850.12022,252,856.450.03060.1195,252,872.08940.030.119502,252,887.43650.030.119687,252,903.76780.030.119004,252,919.66450.030.119678,252,934.82310.030.119705,252,950.31740.030.119459,252,966.19890.030.120052,252,981.56220.030.120701,252,996.768940.00.120452,252,1012.091580.00.120635,252,1027.616770.00.120735,252,1043.713650.00.121193,252,1059.26680.030.121378,252,1074.45630.030.121415,252,1090.18690.030.121395,252,1105.78610.030.120903,252,1120.89960.030.120177,252,1136.79320.030.119078,252,1152.1990.0310.118645,252,1167.6240.0310.119007,252,1182.3250.0310.118337,252,1197.3990.0300.119006,252,1213.110.03040.118378,252,1228.620.03160.119509,252,1243.60.032010.120428,252,1258.80.03130.120134,252,1275.010.03130.118882,252,1290.460.03110.119358,252,1305.560.03140.119318,252,1320.880.03180.119083,252,1336.410.03160.118778,252,1351.510.03130.119118,252,1366.630.0310.11805,252,1382.140.03190.118408,252,1396.920.03200.118712,252,1412.640.03110.118173,252,1427.820.03150.117458,252,1443.210.03050.117849,252,1458.440.03140.118247,252,1473.500.03090.118725,252,1488.930.03100.118266,252,1504.150.03050.118434,252,1519.60.03080.117648,252,1535.480.03090.117218,252,1550.880.03030.117976,252,1565.350.03050.118303,252,1580.950.03070.116601,252,1596.680.03080.11739,252,1612.100.03060.118081,252,1627.40.030140.118947,252,1643.10.030700.119599,252,1658.40.030900.119024,252,1673.60.0300.118657,252,1689.1470.030.119365,252,1704.520.0300.118795,252,1720.0500.030.117061,252,1735.3430.0300.117703,252,1750.6030.0290.118211,252,1765.7030.020.117066,252,1781.64880.020.118517,252,1797.0950.0290.118945,252,1812.4620.0300.11819,252,1827.91720.020.118699,252,1843.30850.030.118129,252,1858.61980.030.118554,252,1874.17750.030.118174,252,1889.66410.030.11749,252,1904.88210.030.11752,252,1920.708930.00.117594,252,1935.947680.00.117477,252,1950.764600.117116,252,1966.20605600.117027,252,1981.22732700.117654,252,1995.83555500.117764,252,2011.2756560.0.117763,252,2026.6121420.0.117525,252,2041.9071050.0.117027,252,2057.2583040.0.116109,252,2072.1755720.0.116565,252,2087.8054030.0.115877,252,2103.0096800.116303,252,2117.76956700.116237,252,2132.94649900.116827,252,2148.59747
0.11734,252,2163.935094
0.116353,252,2178.687784
0.115739,252,2194.029149
0.11586,252,2208.793214
0.116247,252,2223.713875
0.115581,252,2239.186316
0.115999,252,2254.166966
0.114869,252,2269.254723
0.114928,252,2284.354163
0.114992,252,2300.052176
0.114976,252,2315.652656
0.114996,252,2330.836969
0.115318,252,2345.56806900.114496,252,2360.6168030.0.113957,252,2376.1074450.0.11448,252,2391.20003500.114361,252,2406.77626400.11402,252,2421.688777
0.113603,252,2436.660859
0.114343,252,2451.976898
0.114703,252,2467.697303
0.115356,252,2482.854937
0.115979,252,2497.971538
0.11519,252,2513.47595
0.115335,252,2528.787684
0.115593,252,2544.495593
0.115958,252,2559.877835
0.116156,252,2575.141479
