#{"t_start": 1747201104.2209375, "env_id": "None"}
r,l,t
0.116643,252,20.064355
0.117213,252,36.465949
0.116612,252,52.37543
0.115869,252,68.296257
0.116199,252,84.415788
0.11629,252,100.749489
0.116368,252,116.217685
0.116131,252,131.733237
0.115605,252,147.545865
0.115788,252,163.812746
0.1154,252,179.367305
0.115156,252,194.779304
0.116473,252,211.005567
0.11738,252,227.594134
0.116547,252,243.682692
0.115753,252,258.890613
0.116887,252,274.646769
0.115383,252,289.586527
0.115848,252,305.077432
0.115959,252,320.072865
0.116652,252,335.070843
0.115884,252,350.420398
0.117095,252,365.351511
0.118123,252,380.924313
0.118478,252,395.805016
0.118779,252,410.524029
0.119806,252,425.672084
0.119232,252,440.631701
0.119876,252,455.975316
0.118221,252,471.397
0.117903,252,486.845658
0.116724,252,502.363747
0.117821,252,517.508018
0.117769,252,532.988322
0.118264,252,548.269538
0.118563,252,563.619637
0.119525,252,578.80151
0.11939,252,593.485027
0.119839,252,608.854581
0.119662,252,623.840657
0.120015,252,639.010805
0.120016,252,654.647828
0.120697,252,670.002509
0.119886,252,685.567913
0.119864,252,701.306782
0.120114,252,716.886677
0.120523,252,732.169512
0.120654,252,747.76296
0.120793,252,763.351428
0.121068,252,778.473979
0.121729,252,793.38626
0.120844,252,809.002223
0.121488,252,824.247242
0.120232,252,840.130379
0.12022,252,856.289744
0.1195,252,871.926353
0.119502,252,887.273497
0.119687,252,903.604825
0.119004,252,919.501666
0.119678,252,934.660014
0.119705,252,950.154577
0.119459,252,966.035887
0.120052,252,981.399385
0.120701,252,996.606054
0.120452,252,1011.928529
0.120635,252,1027.453515
0.120735,252,1043.550561
0.121193,252,1059.103802
0.121378,252,1074.293076
0.121415,252,1090.023992
0.121395,252,1105.62318
0.120903,252,1120.736413
0.120177,252,1136.629979
0.119078,252,1152.036238
0.118645,252,1167.461193
0.119007,252,1182.162687
0.118337,252,1197.236306
0.119006,252,1212.950227
0.118378,252,1228.462576
0.119509,252,1243.479957
0.120428,252,1258.639767
0.120134,252,1274.853539
0.118882,252,1290.297483
0.119358,252,1305.406045
0.119318,252,1320.717162
0.119083,252,1336.252968
0.118778,252,1351.347587
0.119118,252,1366.475971
0.11805,252,1381.977558
0.118408,252,1396.765235
0.118712,252,1412.48306400.118173,252,1427.65930400.117458,252,1443.04800200.117849,252,1458.28255100.118247,252,1473.33824600.118725,252,1488.77311800.118266,252,1503.99183800.118434,252,1519.4406690.0.117648,252,1535.3191500.117218,252,1550.71822200.117976,252,1565.19145200.118303,252,1580.79051200.116601,252,1596.52062200.11739,252,1611.94183900.118081,252,1627.3119900.118947,252,1642.98082400.119599,252,1658.30414300.119024,252,1673.5124680.0.118657,252,1688.9843530.0.119365,252,1704.36390.030.118795,252,1719.88720.030.117061,252,1735.18050.00.117703,252,1750.441020.00.118211,252,1765.540090.00.117066,252,1781.485760.0.118517,252,1796.9325750.0.118945,252,1812.2995040.0.11819,252,1827.75437600.118699,252,1843.14548500.118129,252,1858.4569680.0.118554,252,1874.0143070.0.118174,252,1889.5011140.0.11749,252,1904.7190420.0.11752,252,1920.54587300.117594,252,1935.7843880.0.117477,252,1950.601540.00.117116,252,1966.042800.00.117027,252,1981.064240.00.117654,252,1995.672480.00.117764,252,2011.112400.00.117763,252,2026.449220.00.117525,252,2041.743880.00.117027,252,2057.095580.0.116109,252,2072.0120.0300.116565,252,2087.6420.0300.115877,252,2102.8460.0300.116303,252,2117.6060.0310.116237,252,2132.7830.0310.116827,252,2148.4340.0290.11734,252,2163.77180.030.116353,252,2178.52480.030.115739,252,2193.86610.030.11586,252,2208.630120.00.116247,252,2223.550780.00.115581,252,2239.02320.00.115999,252,2254.00370.020.114869,252,2269.09150.030.114928,252,2284.19100.020.114992,252,2299.880.02920.114976,252,2315.40.0290.114996,252,2330.6740.0290.115318,252,2345.4040.020.114496,252,2360.45350.030.113957,252,2375.94440.030.11448,252,2391.036790.00.114361,252,2406.613400.00.11402,252,2421.5255320.0.113603,252,2436.4975910.0.114343,252,2451.8136560.0.114703,252,2467.5344510.0.115356,252,2482.6919250.0.115979,252,2497.8086060.0.11519,252,2513.31293600.115335,252,2528.62433400.115593,252,2544.33252900.115958,252,2559.71457700.116156,252,2574.97838100.115784,252,2590.7061320.0.114275,252,2606.2002370.0.114107,252,2621.8667840.0.114065,252,2637.1933200.115031,252,2652.3936220.0.115236,252,2667.938430.00.114481,252,2683.317020.00.115306,252,2699.04280.030.11489,252,2714.916000.00.114798,252,2729.540760.00.115663,252,2745.375080.00.11589,252,2760.2590820.0.115556,252,2776.1114780.0.115085,252,2791.3414430.0.115876,252,2806.510470.00.115299,252,2821.890470.00.115011,252,2836.897250.00.115601,252,2851.920.03090.115673,252,2867.100.03210.114868,252,2882.720.03230.11565,252,2897.7560.030.114674,252,2913.11150.030.115092,252,2928.25700.030.114954,252,2943.68210.00.114615,252,2958.979780.00.114029,252,2974.38000.030.115086,252,2989.78640.030.115194,252,3005.19220.030.115426,252,3020.55860.030.115269,252,3035.84440.030.114781,252,3051.52470.030.114315,252,3066.53580.030.113377,252,3081.922753
58,2980.94547
0.045774,1258,2996.283216
0.045477,1258,3011.680597
0.045564,1258,3027.102821
0.045649,1258,3042.389648
0.045651,1258,3058.017895
0.04571,1258,3073.106776
0.045788,1258,3088.443609
71.863839
0.04447,1258,1076.282796
0.04412,1258,1080.60853
0.044956,1258,1087.641672
0.044779,1258,1091.93913
0.044328,1258,1096.319471
0.044888,1258,1103.300502
0.044686,1258,1107.447139
0.044253,1258,1111.491251
0.044374,1258,1118.570403
0.044092,1258,1123.019448
0.04483,1258,1127.419464
0.044504,1258,1134.441851
0.044744,1258,1138.601444
0.044777,1258,1142.885799
0.043956,1258,1149.890617
0.044639,1258,1154.272795
0.0439,1258,1158.38248
0.044789,1258,1165.409327
0.044044,1258,1169.715241
0.044169,1258,1173.971879
0.04471,1258,1180.667578
0.044446,1258,1184.723308
0.045364,1258,1189.1328
0.044662,1258,1195.920647
0.045397,1258,1200.137042
0.044169,1258,1204.710374
0.044685,1258,1211.751665
0.04566,1258,1216.371614
0.045467,1258,1220.517696
0.044718,1258,1227.089805
0.044833,1258,1231.310236
0.044826,1258,1235.374384
0.045066,1258,1242.35643
0.044975,1258,1246.656067
0.045352,1258,1250.764592
0.04461,1258,1257.69353
0.044852,1258,1262.443616
0.044883,1258,1266.978459
0.044858,1258,1273.879916
0.04524,1258,1277.979672
0.044814,1258,1282.539401
0.045551,1258,1289.314906
0.045057,1258,1293.697771
0.045011,1258,1297.897608
0.045567,1258,1304.379222
0.044966,1258,1308.878139
0.044921,1258,1312.505152
0.044395,1258,1319.985159
0.044112,1258,1324.238352
0.045499,1258,1327.988321
0.045599,1258,1335.553155
0.04482,1258,1339.646284
0.045795,1258,1343.209426
0.044746,1258,1350.440246
0.044987,1258,1354.897234
0.044708,1258,1358.427634
