#{"t_start": 1747201104.2151456, "env_id": "None"}
r,l,t
0.116643,252,20.108227
0.117213,252,36.509744
0.116612,252,52.41933
0.115869,252,68.340323
0.116199,252,84.459696
0.11629,252,100.793406
0.116368,252,116.261393
0.116131,252,131.777143
0.115605,252,147.589767
0.115788,252,163.856811
0.1154,252,179.411098
0.115156,252,194.823165
0.116473,252,211.049648
0.11738,252,227.638343
0.116547,252,243.726437
0.115753,252,258.934503
0.116887,252,274.690645
0.115383,252,289.63021
0.115848,252,305.121179
0.115959,252,320.116816
0.116652,252,335.114821
0.115884,252,350.464342
0.117095,252,365.395566
0.118123,252,380.968427
0.118478,252,395.848904
0.118779,252,410.568097
0.119806,252,425.716169
0.119232,252,440.675829
0.119876,252,456.019222
0.118221,252,471.440706
0.117903,252,486.889562
0.116724,252,502.407531
0.117821,252,517.55208
0.117769,252,533.032075
0.118264,252,548.313519
0.118563,252,563.663759
0.119525,252,578.845219
0.11939,252,593.529135
0.119839,252,608.898531
0.119662,252,623.884395
0.120015,252,639.054745
0.120016,252,654.691749
0.120697,252,670.046414
0.119886,252,685.611997
0.119864,252,701.350846
0.120114,252,716.930422
0.120523,252,732.213224
0.120654,252,747.80685200.120793,252,763.3953440.0.121068,252,778.5178820.0.121729,252,793.4301930.0.120844,252,809.0461340.0.121488,252,824.2909710.0.120232,252,840.1741020.0.12022,252,856.33367100.1195,252,871.970044
0.119502,252,887.317348
0.119687,252,903.648734
0.119004,252,919.545571
0.119678,252,934.703969
