#{"t_start": 1712333700.9336367, "env_id": "None"}
r,l,t
0.106358,252,21.936952
0.109011,252,42.329798
0.108086,252,62.227472
0.109052,252,82.7433410.0.102466,252,103.0446050.0.112251,252,123.7439080.0.107934,252,143.4573100.101615,252,163.00642400.097658,252,183.34021600.101681,252,203.96321900.096875,252,223.86714
0.097221,252,244.30707100.098357,252,264.58202300.096469,252,284.47727300.09624,252,304.941522
0.096835,252,325.972109
0.093154,252,347.504223
0.093962,252,368.361568
0.094879,252,387.782759
0.089039,252,408.840510.0.092692,252,429.301700.00.097139,252,449.593180.00.093435,252,469.632960.00.094505,252,487.820170.00.094544,252,504.326220.00.09349,252,520.5102020.0.092719,252,536.9769940.0.092049,252,554.0801530.0.090829,252,570.5888670.0.08866,252,586.61103200.091279,252,605.89221700.096023,252,626.34569600.098254,252,645.64992700.095255,252,662.0620710.0.095923,252,678.7353820.0.09807,252,695.45937200.100066,252,713.7543190.0.096446,252,732.8261300.093598,252,751.6514780.0.094051,252,767.5514590.0.092694,252,783.2436850.0.089624,252,799.2156470.0.091889,252,815.4370170.0.09376,252,831.40999200.093533,252,847.8252120.0.095006,252,864.3012260.0.09155,252,880.59014900.093435,252,896.51689900.095942,252,912.58746500.092222,252,928.13286200.091786,252,946.55072500.09553,252,965.337932
0.096595,252,984.982058
0.093654,252,1005.119788
0.092978,252,1025.943942
0.094072,252,1045.85752800.095874,252,1065.72834
0.094092,252,1086.560172
0.090743,252,1105.408108
0.090227,252,1121.852646
0.09443,252,1139.139741
0.096404,252,1158.064019
0.094889,252,1177.87303
0.092435,252,1197.336198
0.091542,252,1213.482645
0.09257,252,1229.919388
0.095679,252,1246.207818
0.093904,252,1263.265936
0.091981,252,1279.331862
0.091244,252,1295.7125
0.089144,252,1312.008935
0.09023,252,1328.139401
0.093292,252,1344.467248
0.093178,252,1361.415067
0.095446,252,1381.007291
0.096579,252,1400.796451
0.096694,252,1417.42824
0.097453,252,1433.459788
0.094101,252,1450.003607
0.094304,252,1466.108172
0.093386,252,1481.959674
0.093816,252,1498.546966
0.09554,252,1514.922978
0.096721,252,1530.79975
0.096639,252,1546.502799
0.09525,252,1563.318621
0.095348,252,1580.38823
0.096202,252,1598.650092
