#{"t_start": 1712333700.9338477, "env_id": "None"}
r,l,t-0.106358,252,22.04966
0.109011,252,42.442841
0.108086,252,62.339661
0.109052,252,82.856066
0.102466,252,103.157367
0.112251,252,123.85647
0.107934,252,143.570022
0.101615,252,163.119325
0.097658,252,183.452605
0.101681,252,204.075939
0.096875,252,223.979904
0.097221,252,244.4197
0.098357,252,264.695065
0.096469,252,284.589715
0.09624,252,305.054133
0.096835,252,326.085156
0.093154,252,347.616961
0.093962,252,368.474545
0.094879,252,387.895709
0.089039,252,408.950541
0.092692,252,429.414686
0.097139,252,449.705665
0.093435,252,469.745779
0.094505,252,487.932903
0.094544,252,504.439284
0.09349,252,520.622865
0.092719,252,537.089693
0.092049,252,554.192976
0.090829,252,570.701237
0.08866,252,586.723727
0.091279,252,606.004923
0.096023,252,626.45833
0.098254,252,645.762604
0.095255,252,662.174401
0.095923,252,678.84778
0.09807,252,695.571886
0.100066,252,713.867344
0.096446,252,732.938508
0.093598,252,751.764471
0.094051,252,767.664061
0.092694,252,783.356411
0.089624,252,799.328433
0.091889,252,815.549534
0.09376,252,831.522452
0.093533,252,847.937722
0.095006,252,864.413423
0.09155,252,880.70285
0.093435,252,896.629929
0.095942,252,912.700288
0.092222,252,928.245589
0.091786,252,946.663486
0.09553,252,965.450675
0.096595,252,985.094795
0.093654,252,1005.232504
0.092978,252,1026.056578
0.094072,252,1045.970201
0.095874,252,1065.841044
0.094092,252,1086.672847
0.090743,252,1105.520834
0.090227,252,1121.965352
0.09443,252,1139.252249
0.096404,252,1158.176735
0.094889,252,1177.985703
0.092435,252,1197.448649
0.091542,252,1213.595375
0.09257,252,1230.031712
0.095679,252,1246.320514
0.093904,252,1263.378631
0.091981,252,1279.444473
0.091244,252,1295.825455
0.089144,252,1312.121843
0.09023,252,1328.252104
0.093292,252,1344.579709
0.093178,252,1361.527796
0.095446,252,1381.11989
0.096579,252,1400.909162
0.096694,252,1417.540984
0.097453,252,1433.572808
0.094101,252,1450.116024
0.094304,252,1466.220906
0.093386,252,1482.072419
0.093816,252,1498.659702
0.09554,252,1515.035678
0.096721,252,1530.912706
0.096639,252,1546.615517
0.09525,252,1563.431051
0.095348,252,1580.500927
0.096202,252,1598.762575
0.09684,252,1617.532089
0.095088,252,1637.391267
0.09727,252,1654.253675
0.096614,252,1670.166402
0.096962,252,1686.51377
0.097566,252,1702.560343
0.096414,252,1721.211464
0.095468,252,1740.5279
0.096309,252,1761.291477
0.097803,252,1781.657807
0.097046,252,1801.878039
0.096551,252,1822.216701
0.097277,252,1840.649269
0.102239,252,1857.274184
0.097937,252,1876.328397
0.099802,252,1896.290153
0.097778,252,1916.543976
0.101033,252,1936.585488
0.099589,252,1956.722989
0.097153,252,1976.44216
0.097872,252,1996.260595
0.098282,252,2017.118745
0.098545,252,2037.232311
0.098045,252,2056.668333
0.098049,252,2076.231206
0.097733,252,2096.901664
0.100153,252,2114.465864
0.098259,252,2130.236796
0.098991,252,2145.919535
0.099963,252,2161.743656
0.101486,252,2177.699958
0.104575,252,2196.156629
0.106445,252,2215.80282
0.107225,252,2234.443977
0.107765,252,2254.354666
0.104797,252,2275.2471
0.105715,252,2295.211015
0.104347,252,2314.898144
0.105548,252,2334.899999
0.107817,252,2354.417819
0.10967,252,2374.396983
0.10883,252,2394.35083
0.108145,252,2414.333565
0.107766,252,2434.360608
0.107782,252,2454.854496
0.107837,252,2474.811409
0.1054,252,2494.729783
0.106442,252,2514.695247
0.107548,252,2535.004932
0.104829,252,2554.500203
0.103069,252,2575.101248
0.102532,252,2594.958685
0.102518,252,2613.993082
0.104,252,2633.138928
0.105274,252,2652.857982
0.10597,252,2673.474816
0.106468,252,2693.484745
0.107089,252,2713.309552
0.106524,252,2733.249379
0.10943,252,2753.520888
0.108563,252,2773.414293
0.10542,252,2793.52046
0.106784,252,2811.663229
0.108098,252,2830.225098
0.106686,252,2849.920591
0.107561,252,2870.217791
0.107767,252,2890.685418
0.108539,252,2910.389014
0.109363,252,2929.394536
0.110475,252,2949.433358
0.108874,252,2969.494408
0.108581,252,2990.339178
0.108698,252,3009.914488
0.108035,252,3029.050358
0.107783,252,3048.860742
0.106836,252,3068.174836
0.106823,252,3085.518215
0.106713,252,3104.675299
0.108184,252,3121.987941
0.109213,252,3138.234581
0.108541,252,3154.155327
0.11089,252,3173.916882
0.110826,252,3194.01352
0.110539,252,3213.698621
0.111117,252,3233.711976
0.109892,252,3253.371724
0.110013,252,3271.944535
0.109422,252,3288.563093
0.111015,252,3303.783596
0.111479,252,3320.415843
0.110393,252,3336.81604
0.109879,252,3353.911578
0.108663,252,3372.106492
0.108125,252,3391.56952
0.107895,252,3411.770342
0.106834,252,3431.787811
0.107651,252,3451.606066
0.108707,252,3472.131163
0.107886,252,3493.159125
0.108988,252,3513.661825
0.108612,252,3534.492228
0.108077,252,3554.43435
0.108065,252,3574.572321
0.108072,252,3595.269804
0.108132,252,3615.822207
0.107905,252,3634.63699
0.107444,252,3651.116316
0.107721,252,3667.207979
0.107843,252,3683.02868
0.107837,252,3698.998811
0.106727,252,3719.36857
0.107336,252,3740.038828
.153644
0.569936,1258,3640.80743
0.570172,1258,3657.420916
0.570369,1258,3673.418994
0.570469,1258,3689.282122
0.570669,1258,3705.247776
0.57063,1258,3725.602239
0.570716,1258,3746.263237
01
683.884365,1258,1194.640815
683.380697,1258,1198.869036
683.664144,1258,1203.062885
683.049988,1258,1210.864456
682.902636,1258,1215.229535
684.564014,1258,1219.597905
682.212585,1258,1227.370733
685.136221,1258,1231.674468
683.696938,1258,1236.156931
682.335788,1258,1243.775793
683.954469,1258,1248.897563
684.419732,1258,1253.365326
684.021653,1258,1260.842714
685.167191,1258,1265.152781
685.21135,1258,1269.371563
684.239253,1258,1277.072909
686.796867,1258,1281.347343
685.241393,1258,1285.663005
685.482284,1258,1293.569566
685.774629,1258,1297.815866
686.793841,1258,1302.003074
683.920949,1258,1309.757721
685.96712,1258,1313.932516
685.977636,1258,1318.266941
685.954533,1258,1325.970452
686.542471,1258,1330.4307
686.820405,1258,1334.78709
687.241817,1258,1342.352157
687.501753,1258,1346.665769
687.699642,1258,1351.277348
686.808818,1258,1359.670811
688.312314,1258,1365.297327
688.489021,1258,1370.800347
689.290676,1258,1379.480868
689.036418,1258,1385.35563
689.963499,1258,1391.133898
689.852136,1258,1399.597932
669.846203,1258,1404.28089
656.750545,1258,1408.5945
659.544733,1258,1416.223841
660.491434,1258,1420.480936
661.60944,1258,1424.72176
662.848266,1258,1432.19215
667.554631,1258,1436.602412
667.580466,1258,1440.829736
667.0092,1258,1448.97029
667.914816,1258,1453.736918
670.7564,1258,1458.019162
672.309725,1258,1465.00073
672.777583,1258,1469.273288
672.533923,1258,1473.731486
672.466685,1258,1481.046657
675.2601,1258,1485.443036
678.811314,1258,1489.873223
678.661888,1258,1497.704119
679.702642,1258,1502.222535
681.27946,1258,1506.600259
681.897008,1258,1513.931272
684.382476,1258,1518.128894
684.530342,1258,1522.365242
683.833843,1258,1529.975252
685.22416,1258,1534.247632
683.948561,1258,1537.964569
685.886157,1258,1545.734214
683.334942,1258,1550.685453
684.882987,1258,1554.688756
683.497136,1258,1562.612599
685.636862,1258,1567.039542
688.185296,1258,1570.981435
686.194005,1258,1580.379429
689.974777,1258,1585.456538
690.378292,1258,1589.963471
688.209758,1258,1598.527162
