#{"t_start": 1712509446.5075822, "env_id": "None"}
r,l,t
0.066365,252,23.75771
0.0459,252,43.607945
0.060275,252,63.349346
0.066036,252,82.698589
0.068871,252,102.649743
0.070541,252,121.869624
0.074276,252,140.71943
0.079459,252,158.662684
0.080518,252,175.796408
0.079529,252,193.377285
0.074737,252,211.00968
0.073942,252,229.260607
0.075682,252,246.92958
0.081122,252,264.298311
0.085514,252,281.367522
0.086206,252,298.183
0.08507,252,314.455621
0.088303,252,331.662058
0.091252,252,349.686613
0.085619,252,366.851613
0.084408,252,382.822879
0.078731,252,399.557816
0.074254,252,415.734843
0.077478,252,433.534809
0.076818,252,451.065146
0.077374,252,467.361499
0.075433,252,483.958311
0.074123,252,500.741549
0.073119,252,517.74382
0.069232,252,536.083832
0.082273,252,554.076548
0.085436,252,570.457767
0.081349,252,586.9775
0.081099,252,603.188869
0.080787,252,619.464904
0.085241,252,637.312293
0.083956,252,653.85296
0.085755,252,670.129239
0.08461,252,686.58476
0.085379,252,702.802722
0.077972,252,720.947317
0.078021,252,738.129257
0.07404,252,755.095027
0.071233,252,771.726015
0.068765,252,789.082709
0.067675,252,809.617932
0.062004,252,830.532398
0.061965,252,852.120194
0.062952,252,872.579224
0.065387,252,892.878445
0.063781,252,913.881152
0.062785,252,935.051753
0.065016,252,955.550841
0.060954,252,975.354964
0.06244,252,995.296226
0.073141,252,1015.666324
0.068452,252,1036.295613
0.081788,252,1055.163384
0.077422,252,1071.620348
0.077426,252,1088.266808
0.079154,252,1105.251979
0.079739,252,1121.41889
0.077539,252,1138.09268
0.08113,252,1154.326607
0.079218,252,1171.979701
0.079875,252,1189.633708
0.074726,252,1206.696921
0.075339,252,1223.831373
0.075217,252,1241.887401
0.074121,252,1259.357749
0.072987,252,1276.975743
0.077404,252,1293.716466
0.074224,252,1310.947972
0.08455,252,1327.457079
0.08499,252,1344.904423
0.084322,252,1361.056256
0.084748,252,1376.720137
0.083574,252,1393.062124
0.083054,252,1409.051687
0.079757,252,1426.109903
0.080159,252,1442.343776
0.082529,252,1459.869997
0.083473,252,1477.183177
0.079268,252,1493.384013
0.080078,252,1509.570121
0.080505,252,1525.363772
0.080922,252,1542.521637
0.0818,252,1558.851303
0.082543,252,1574.768036
0.083924,252,1593.682793
0.082218,252,1613.769395
0.083844,252,1634.668305
0.083885,252,1653.76564
0.082433,252,1673.090752
0.078834,252,1693.15731
0.077805,252,1714.515603
0.079541,252,1735.331016
0.082184,252,1756.040275
0.084184,252,1776.551345
0.085557,252,1796.265455
0.087955,252,1816.406433
0.087442,252,1837.054396
0.088833,252,1857.202177
0.089685,252,1877.434997
0.087504,252,1898.595302
0.085106,252,1918.824249
