#{"t_start": 1712493343.3896346, "env_id": "None"}
r,l,t
0.045378,252,20.75209800.026663,252,40.03915
0.025923,252,58.9745670.0.021167,252,78.36020.040.017891,252,98.423740.00.011707,252,118.521340.00.012365,252,139.393880.00.010511,252,158.76630.030.013327,252,178.55910.030.015554,252,198.4300.0340.021628,252,217.5210.0350.016272,252,236.3590.060.019563,252,255.5690.0680.01659,252,274.74470.070.018736,252,294.6810.0640.018626,252,313.080.07160.018408,252,332.760.0750.019058,252,351.9430.0750.015937,252,370.3180.0760.014582,252,388.3410.0740.016362,252,406.6570.0730.017269,252,425.3060.0720.020859,252,444.1390.0770.023361,252,461.2380.0810.023637,252,476.0840.0970.03245,252,489.79190.090.033954,252,503.90730.090.035737,252,517.8940.0960.036403,252,532.9440.090.034186,252,548.69080.090.032623,252,563.51430.090.031958,252,577.89630.090.02752,252,592.000800.00.028078,252,606.3610.0920.025802,252,621.2010.0920.02056,252,636.24850.080.017168,252,650.82010.080.016382,252,665.89950.080.015028,252,680.53440.080.013705,252,695.24670.090.014479,252,709.72370.090.018809,252,724.16030.090.017387,252,740.45930.080.019455,252,755.03410.080.019815,252,769.560.08580.021899,252,784.050.08470.018965,252,798.950.08390.021142,252,813.880.08510.021617,252,829.90.084190.022295,252,844.80.081620.022297,252,858.50.0783,0.01997,252,873.0.0773270.024907,252,888.0.0806210.021801,252,903.0.0837810.023983,252,918.0.0834020.026279,252,933.0.0826460.029522,252,949.0.0892180.030205,252,965.0.0909220.026361,252,980.0.08979,0.024782,252,9940.089993,0.028983,252,10090.092054,0.028402,252,10240.091444,0.028227,252,10380.09413,20.029401,252,1050.092249,20.03097,252,10690.093921,0.026589,252,10830.092944,0.027992,252,10980.093724,0.026843,252,11120.093684,0.028241,252,11270.092358,0.028882,252,11420.091616,0.026805,252,11570.090554,0.028491,252,11730.092561,0.027708,252,11880.094300.027371,252,1203.20.093850.027683,252,1218.20.093230.028675,252,1232.0.0919690.028736,252,1246.0.0919030.025869,252,1262.0.0917540.024376,252,1277.0.091660.024961,252,1292.30.090610.022803,252,1306.40.09090.023762,252,1320.750.09100.026876,252,1335.230.09040.024715,252,1349.870.08680.024588,252,1364.690.08950.025717,252,1381.110.08940.02698,252,1396.5500.0900.025238,252,1411.80.087690.027561,252,1426.0.0862650.02579,252,1441.80.085390.024599,252,1457.10.084810.02508,252,1473.410.08300.025545,252,1488.850.08320.025752,252,1504.010.07660.021938,252,1518.970.07770.022771,252,1534.00.079180.022214,252,1549.80.078070.02457,252,1565.310.07680.025041,252,1580.310.07510.024249,252,1594.980.07500.024153,252,1610.050.07620.025132,252,1626.380.07580.025475,252,1641.770.07530.025728,252,1657.300.07550.024689,252,1672.0.0738650.023486,252,1687.0.07191,0.022922,252,17030.072690.022429,252,1718.40.073530.024784,252,1733.80.071690.024949,252,1748.50.066760.02797,252,1764.190.0660.027503,252,1778.8150.0670.026162,252,1794.2870.0700.026288,252,1810.2390.060.024974,252,1825.57450.060.027936,252,1840.82620.00.027913,252,1855.655100.00.026576,252,1869.898190.00.026466,252,1886.003670.0.027383,252,1901.2918250.0.029578,252,1915.684370.00.029653,252,1929.799050.00.029536,252,1944.357270.0.029437,252,1959.5474890.0.030405,252,1975.9934650.0.031619,252,1990.1760260.0.032639,252,2005.1320800.032687,252,2019.71764500.033616,252,2034.01868900.034041,252,2049.3839810.0.032701,252,2065.2387360.0.032558,252,2080.0365310.0.032569,252,2095.1436710.0.03003,252,2109.71556200.031029,252,2124.35591300.030747,252,2140.82429200.030569,252,2155.69847500.029343,252,2170.28524
0.029372,252,2184.72342400.029554,252,2199.55737300.029642,252,2214.0273400.029204,252,2228.63211
0.028724,252,2244.909957
0.028217,252,2260.214442
0.027043,252,2275.357817
0.026785,252,2290.643767
0.025793,252,2306.200751
0.025378,252,2321.02242
0.024218,252,2337.281956
0.023515,252,2352.658879
0.024211,252,2367.798161
0.023011,252,2382.17502
0.024129,252,2396.944747
0.022806,252,2411.609559
0.023211,252,2427.90612
0.022521,252,2443.349555
0.023001,252,2457.811577
0.02317,252,2472.711758
0.0246,252,2487.283875
0.023767,252,2502.333652
0.024693,252,2518.2742
0.02456,252,2533.463865
0.024238,252,2548.63288
0.024994,252,2563.977405
0.02475,252,2579.199534
0.024705,252,2594.207447
0.024275,252,2610.220037
0.025069,252,2625.087978
0.023059,252,2639.96761
0.02403,252,2654.909143
0.023512,252,2669.313462
0.023989,252,2683.913037
0.024039,252,2698.670488
0.024296,252,2714.713967
0.023799,252,2729.434768
0.022992,252,2744.31462
0.02234,252,2758.392932
0.022161,252,2772.870772
0.020851,252,2787.573336
0.021971,252,2804.093294
0.022075,252,2819.119065
0.022851,252,2834.026432
0.023122,252,2848.516914
0.02193,252,2863.31076
0.022452,252,2877.751603
0.022868,252,2893.807684
0.023977,252,2910.163434
0.024108,252,2925.770736
0.024644,252,2940.33337
0.023916,252,2955.127447
0.024879,252,2969.841037
0.02521,252,2984.668972
0.025414,252,3000.455141
0.024716,252,3016.402872
0.025202,252,3031.340649
0.024729,252,3046.186158
0.025151,252,3060.40409
0.024961,252,3074.977135
0.024668,252,3089.668204
0.024848,252,3104.718042
8.201567
7.001513
0.653065,1258,3022.853153
0.653001,1258,3037.793212
0.653094,1258,3052.685719
0.653161,1258,3066.972224
0.653276,1258,3081.466605
0.653499,1258,3096.15245
0.653527,1258,3111.2835
103.7291,1258,1080.868532
104.865965,1258,1084.940147
106.016558,1258,1088.769477
106.548942,1258,1095.384442
106.507895,1258,1099.204393
107.136293,1258,1103.20511
106.7602,1258,1109.984176
106.410823,1258,1114.207277
107.177685,1258,1118.23128
106.981298,1258,1125.056313
107.231216,1258,1129.158865
107.55379,1258,1132.980925
107.426847,1258,1139.315845
107.472006,1258,1143.17277
107.24663,1258,1147.909199
108.038559,1258,1155.075836
107.715679,1258,1159.561092
108.776568,1258,1163.676095
108.817294,1258,1170.491542
107.724658,1258,1174.733843
107.796733,1258,1178.94861
108.392294,1258,1185.870326
108.282322,1258,1189.91483
107.973832,1258,1194.218659
108.301335,1258,1200.740163
108.451867,1258,1204.928924
108.578484,1258,1209.004907
108.331227,1258,1215.763826
108.691959,1258,1219.722064
108.725386,1258,1223.794611
109.501235,1258,1230.55802
109.483347,1258,1234.488774
109.057442,1258,1238.35021
109.456534,1258,1244.934347
109.679746,1258,1249.028389
109.956986,1258,1253.460531
109.050098,1258,1260.978587
109.161664,1258,1265.33322
110.253746,1258,1269.403992
109.753929,1258,1276.344384
110.261454,1258,1280.332721
110.336194,1258,1284.268332
110.156076,1258,1290.73119
110.738034,1258,1294.608228
109.681035,1258,1298.422435
110.465089,1258,1304.856224
110.573353,1258,1308.832006
110.309183,1258,1312.62474
110.080116,1258,1319.410393
110.285079,1258,1323.345859
110.345423,1258,1327.168186
110.638942,1258,1334.225712
110.309079,1258,1338.016383
110.503415,1258,1341.810306
110.686453,1258,1348.589589
110.024461,1258,1352.45065
110.902736,1258,1355.808322
110.442816,1258,1363.753062
110.554879,1258,1368.57078
109.883682,1258,1372.100297
110.827108,1258,1379.997606
110.473376,1258,1384.153419
110.185158,1258,1387.482556
110.273274,1258,1395.505022
111.029978,1258,1399.635026
111.091971,1258,1403.069819
110.654484,1258,1410.933728
110.923024,1258,1414.785521
110.611925,1258,1418.026055
110.302029,1258,1425.792832
110.742875,1258,1429.746787
111.028676,1258,1433.148723
111.25979,1258,1440.732731
110.917382,1258,1444.611614
111.226688,1258,1447.981315
110.954278,1258,1456.999622
110.937987,1258,1461.340441
110.565242,1258,1464.830339
111.224637,1258,1472.465272
110.538343,1258,1476.580838
111.268022,1258,1479.94754
110.854243,1258,1488.045556
111.249306,1258,1492.080879
110.849508,1258,1495.335304
111.128875,1258,1503.168702
110.598316,1258,1507.226342
110.372806,1258,1510.614722
110.51522,1258,1518.373991
111.557732,1258,1522.24742
110.533169,1258,1525.593229
110.97982,1258,1533.582288
111.248549,1258,1538.005955
110.747317,1258,1541.419322
110.989893,1258,1549.327994
111.186257,1258,1553.394056
111.281922,1258,1556.727532
111.656434,1258,1564.857752
111.295732,1258,1568.729342
111.014468,1258,1572.117976
111.461616,1258,1579.617785
111.348878,1258,1583.50637
111.668642,1258,1586.799701
111.769475,1258,1594.865119
110.733356,1258,1599.033008
111.515494,1258,1602.416743
111.502672,1258,1610.612717
111.049614,1258,1615.418733
111.160061,1258,1618.855261
111.297009,1258,1626.864329
111.145226,1258,1630.925995
111.407143,1258,1634.180239
111.532002,1258,1642.048315
111.060557,1258,1646.207417
110.42646,1258,1649.625166
110.954986,1258,1657.738251
111.174444,1258,1661.689421
110.897727,1258,1668.736197
111.580966,1258,1672.726666
110.945746,1258,1676.571326
111.216472,1258,1683.775857
111.665668,1258,1688.053135
111.453485,1258,1692.51816
111.585738,1258,1700.111646
111.483928,1258,1704.070083
110.925016,1258,1708.038221
111.390237,1258,1714.980538
111.801399,1258,1718.911902
110.903031,1258,1722.834367
111.717709,1258,1730.442596
111.307748,1258,1734.366683
111.873199,1258,1738.14504
112.009179,1258,1745.21302
112.049922,1258,1749.309532
111.89907,1258,1753.899022
111.873805,1258,1760.909538
112.101929,1258,1764.829093
111.931355,1258,1768.708323
111.225219,1258,1775.626872
112.003916,1258,1779.61503
112.201051,1258,1783.872932
112.293948,1258,1791.19292
111.887447,1258,1795.523617
112.351037,1258,1799.587714
112.004667,1258,1807.118886
111.733797,1258,1811.510147
112.019968,1258,1815.488563
111.727272,1258,1822.564622
111.890637,1258,1826.755067
112.109699,1258,1830.679112
112.278219,1258,1837.875188
112.465054,1258,1841.947269
112.251009,1258,1845.977461
112.221183,1258,1852.653324
111.933485,1258,1856.522041
112.306239,1258,1860.376974
112.524524,1258,1866.955881
112.390849,1258,1870.954935
112.86948,1258,1875.645653
112.919662,1258,1883.233642
111.989747,1258,1887.454967
112.565296,1258,1891.641213
112.512708,1258,1898.503431
112.409415,1258,1902.307336
112.395048,1258,1906.219689
112.390322,1258,1912.903533
112.421818,1258,1916.728603
111.925205,1258,1920.554983
112.038305,1258,1927.096549
112.446607,1258,1930.917469
112.442783,1258,1934.845408
112.331021,1258,1941.74693
112.368693,1258,1946.024647
112.019768,1258,1950.204791
112.593201,1258,1956.937042
112.145684,1258,1961.576553
112.807424,1258,1966.177752
112.0605,1258,1973.427293
112.435944,1258,1977.507923
112.818415,1258,1981.481017
112.7359,1258,1988.34383
112.909038,1258,1992.206507
112.471421,1258,1995.583448
112.63842,1258,2003.321098
112.655538,1258,2007.311067
111.996034,1258,2010.588719
113.019626,1258,2017.861355
113.042758,1258,2021.826496
112.641308,1258,2025.079049
112.932665,1258,2032.210164
112.654053,1258,2036.22456
112.808898,1258,2040.013805
112.785706,1258,2048.09828
112.76004,1258,2052.5937
112.376165,1258,2056.031155
113.00312,1258,2063.791598
113.13588,1258,2067.739371
113.848423,1258,2071.066879
113.732663,1258,2078.443866
113.439234,1258,2082.353975
113.453597,1258,2085.976398
113.705044,1258,2093.677215
114.240985,1258,2097.511162
114.264839,1258,2100.827887
113.858969,1258,2108.187073
114.367243,1258,2112.007585
114.157986,1258,2115.395183
114.499135,1258,2123.296683
114.233011,1258,2127.77881
114.378371,1258,2131.221565
114.714659,1258,2139.710778
114.034119,1258,2143.702174
114.778041,1258,2146.891193
114.940065,1258,2154.35747
114.663319,1258,2158.287332
115.062819,1258,2161.531943
115.373986,1258,2169.053574
114.645925,1258,2172.844268
115.544561,1258,2176.12825
115.346111,1258,2183.499081
115.520338,1258,2187.482641
115.54665,1258,2190.807958
115.363342,1258,2198.398407
115.710194,1258,2202.443068
115.724065,1258,2205.746283
116.206402,1258,2212.759075
116.015935,1258,2216.826301
116.99174,1258,2220.142719
116.037766,1258,2227.795259
117.162209,1258,2232.558043
116.259847,1258,2236.274783
117.648895,1258,2244.252564
117.755134,1258,2247.99758
118.648019,1258,2251.465045
118.884543,1258,2259.424462
118.85855,1258,2263.32311
119.621062,1258,2266.664355
119.370638,1258,2274.589716
118.877846,1258,2278.534418
119.066648,1258,2281.796719
119.794729,1258,2290.051009
119.61875,1258,2294.14313
119.659473,1258,2297.495481
119.905192,1258,2305.329056
119.75583,1258,2309.09758
119.405972,1258,2312.339607
119.453299,1258,2320.91601
119.355416,1258,2325.270215
119.752676,1258,2328.61356
119.274141,1258,2336.769747
119.80285,1258,2340.968071
119.938332,1258,2344.259615
119.615797,1258,2352.07488
119.841121,1258,2355.949786
120.074138,1258,2359.244043
119.727962,1258,2367.25934
119.877118,1258,2371.33322
120.326628,1258,2374.722106
120.069545,1258,2382.19153
120.196314,1258,2386.215378
120.226852,1258,2389.596051
119.797225,1258,2397.041089
120.307079,1258,2400.828362
120.275249,1258,2404.150065
120.279645,1258,2412.662334
120.182495,1258,2416.767318
120.535059,1258,2420.272882
120.179732,1258,2428.584591
120.122048,1258,2432.736391
120.775357,1258,2436.046198
120.018591,1258,2443.556377
120.551725,1258,2447.337175
120.549713,1258,2450.499165
120.442867,1258,2458.273429
120.318552,1258,2462.215519
120.19111,1258,2469.097183
120.479214,1258,2472.975622
120.374636,1258,2476.800952
120.250617,1258,2483.741015
120.519499,1258,2487.864788
120.593358,1258,2491.893533
120.426602,1258,2498.862541
120.573285,1258,2503.494848
120.37735,1258,2507.882252
121.165096,1258,2514.87498
120.681667,1258,2519.227066
120.551758,1258,2523.303063
120.453777,1258,2530.049609
120.414139,1258,2534.270699
120.334766,1258,2538.469958
120.547356,1258,2545.345456
120.231677,1258,2549.414163
120.512062,1258,2553.762522
120.985061,1258,2560.712314
120.834188,1258,2564.866748
120.714515,1258,2569.215883
121.079945,1258,2575.977626
120.965258,1258,2579.978244
120.83305,1258,2584.161609
121.150772,1258,2591.017877
120.82914,1258,2595.265631
121.162673,1258,2599.527703
121.253465,1258,2607.112504
121.233596,1258,2611.41152
121.118179,1258,2615.253577
120.839656,1258,2622.043568
120.951252,1258,2626.357504
121.270942,1258,2630.282816
121.02777,1258,2637.015389
121.21495,1258,2641.262769
120.913282,1258,2644.51993
120.932498,1258,2652.11953
121.25502,1258,2655.9982
121.151989,1258,2659.14473
121.14105,1258,2666.43664
120.761968,1258,2670.424616
120.720384,1258,2673.718057
121.114461,1258,2681.001667
121.138786,1258,2684.768839
121.229771,1258,2688.051613
121.232796,1258,2696.065079
120.80071,1258,2700.562103
120.928893,1258,2704.118547
121.171818,1258,2712.051579
121.315663,1258,2716.157701
121.036176,1258,2719.416944
121.117261,1258,2726.779375
121.321282,1258,2730.702273
121.240004,1258,2734.200165
121.159818,1258,2741.796259
121.629916,1258,2745.837812
121.587649,1258,2749.041947
121.504228,1258,2756.359159
121.081318,1258,2760.224315
121.481972,1258,2763.536611
121.024391,1258,2771.019035
121.454075,1258,2774.835998
121.577938,1258,2778.016294
121.418123,1258,2786.075709
121.459739,1258,2790.590677
121.497276,1258,2794.086599
121.756038,1258,2802.50634
121.685587,1258,2806.612388
121.367919,1258,2809.987928
121.40908,1258,2817.398481
121.390099,1258,2821.433544
