#{"t_start": 1712344014.1840432, "env_id": "None"}
r,l,t
-0.040308,252,22.3407620.-0.040047,252,42.83354-0.-0.033172,252,63.33320-0.-0.028589,252,83.53-0.037-0.014484,252,104.71-0.029-0.025386,252,125.23-0.051-0.019141,252,146.97-0.053-0.01854,252,166.960-0.-0.018513,252,188.054-0.05-0.013635,252,209.14-0.050-0.014548,252,230.3-0.0583-0.011396,252,252.0-0.0574-0.00876,252,273.08-0.062-0.009147,252,294.15-0.063-0.009768,252,314.96-0.06-0.009069,252,334.175-0.05-0.010074,252,354.360-0.05-0.011892,252,374.495-0.0-0.011025,252,394.4795-0.0-0.012352,252,415.7519-0.0-0.012384,252,436.7736-0.0-0.011887,252,457.2834-0.0-0.008005,252,479.4493-0.0-0.007944,252,499.5201-0.0-0.006628,252,519.0480-0.0-0.004743,252,538.2009-0.0-0.001246,252,557.5694-0.0-0.001005,252,579.4161-0.0-0.003034,252,600.5760-0.0-0.003031,252,621.8312-0.0-0.001165,252,642.4654-0.00.000412,252,664.09805-0.0.003451,252,684.365129-00.01131,252,705.21353
0.014855,252,725.811313
0.014559,252,747.463243
0.010273,252,769.267074
0.014069,252,790.58477
0.016429,252,812.303806
0.017393,252,833.718335
0.016154,252,854.98678
0.01837,252,875.586277
0.017536,252,897.23108
0.018692,252,919.177057
0.017097,252,940.151324
0.018593,252,961.692796
0.018177,252,982.88423
0.01971,252,1004.00268
0.016698,252,1025.326333
0.015149,252,1047.808072
0.01479,252,1068.726431
0.014424,252,1090.384994
0.015692,252,1112.262942
0.01503,252,1130.868691
0.015966,252,1150.151175
0.008814,252,1170.567305
0.009073,252,1191.29292
0.008142,252,1211.016756
0.007255,252,1232.087835
0.006138,252,1253.17714
0.00563,252,1274.529874
0.007093,252,1295.808377
0.003077,252,1317.460848
-0.000319,252,1338.013964
-0.0032,252,1359.108279
-0.007042,252,1381.241602
-0.006843,252,1402.12181
-0.005677,252,1423.169163
-0.005638,252,1444.698339
-0.007798,252,1466.472111
-0.005667,252,1488.026654
-0.004534,252,1510.23938
-0.004574,252,1531.932148
0.000324,252,1551.168136
-0.002119,252,1568.647933
-0.001148,252,1584.937718
0.002193,252,1601.445487
0.002135,252,1618.762699
