#{"t_start": 1712344014.3004823, "env_id": "None"}
r,l,t
-0.040308,252,22.2652770.-0.040047,252,42.75752-0.-0.033172,252,63.25729-0.-0.028589,252,83.463-0.03-0.014484,252,104.643-0.02-0.025386,252,125.157-0.05-0.019141,252,146.903-0.05-0.01854,252,166.8851-0.-0.018513,252,187.978-0.05-0.013635,252,209.066-0.0-0.014548,252,230.3130-0.0-0.011396,252,251.9906-0.0-0.00876,252,273.00510-0.-0.009147,252,294.08005-0.-0.009768,252,314.88993-0.-0.009069,252,334.09994-0.-0.010074,252,354.28417-0.-0.011892,252,374.42017-0.-0.011025,252,394.4037-0.0-0.012352,252,415.6762-0.-0.012384,252,436.69765-0.-0.011887,252,457.20764-0.-0.008005,252,479.37368-0.-0.007944,252,499.44440-0.-0.006628,252,518.97231-0.-0.004743,252,538.12534-0.-0.001246,252,557.49364-0.-0.001005,252,579.34016-0.-0.003034,252,600.5003-0.0-0.003031,252,621.7555-0.0-0.001165,252,642.3894-0.00.000412,252,664.02233-0.0.003451,252,684.289-0.070.01131,252,705.13772-0.0.014855,252,725.735189-00.014559,252,747.38753
0.010273,252,769.19137
0.014069,252,790.509134
0.016429,252,812.228046
0.017393,252,833.642575
0.016154,252,854.910823
0.01837,252,875.510923
0.017536,252,897.155327
0.018692,252,919.101045
0.017097,252,940.075295
0.018593,252,961.61717
0.018177,252,982.808597
0.01971,252,1003.926663
0.016698,252,1025.250547
0.015149,252,1047.732054
0.01479,252,1068.650332
0.014424,252,1090.309249
0.015692,252,1112.187326
0.01503,252,1130.792917
0.015966,252,1150.075022
0.008814,252,1170.491839
0.009073,252,1191.216888
0.008142,252,1210.941257
0.007255,252,1232.012417
0.006138,252,1253.101351
0.00563,252,1274.454213
0.007093,252,1295.732639
0.003077,252,1317.385061
-0.000319,252,1337.93795
-0.0032,252,1359.032537
-0.007042,252,1381.165858
-0.006843,252,1402.046426
-0.005677,252,1423.093663
-0.005638,252,1444.622334
-0.007798,252,1466.396366
-0.005667,252,1487.950881
-0.004534,252,1510.163913
-0.004574,252,1531.856132
0.000324,252,1551.09264
-0.002119,252,1568.572179
-0.001148,252,1584.861701
0.002193,252,1601.369803
0.002135,252,1618.68716
0.003869,252,1636.81454
0.006718,252,1654.064615
0.006361,252,1671.148811
0.002277,252,1687.707751
0.0027,252,1704.560125
0.003385,252,1721.424452
0.002188,252,1739.226049
0.000622,252,1759.483692
0.002789,252,1781.579432
0.002518,252,1803.588059
0.00057,252,1825.488816
0.00085,252,1845.763786
0.005987,252,1866.926791
0.004277,252,1888.379356
0.004978,252,1909.649711
0.007509,252,1930.418499
0.009714,252,1951.981012
0.009212,252,1973.635371
0.004986,252,1994.917504
0.003084,252,2015.060574
0.00269,252,2035.888092
0.003154,252,2057.010686
0.003074,252,2077.330644
0.002225,252,2099.780178
0.003597,252,2120.540429
0.007396,252,2141.139162
0.005575,252,2161.650046
0.008422,252,2181.855962
0.010535,252,2200.446422
0.009851,252,2217.943919
0.009352,252,2234.687719
