#{"t_start": 1712930790.414079, "env_id": "None"}
r,l,t
-0.126818,252,22.350207
0.126109,252,43.102129
0.128201,252,63.592359
0.127042,252,83.91243
0.121096,252,104.374156
0.123613,252,124.963146
0.131541,252,145.86496800.136319,252,166.51495400.134553,252,186.7508270.0.132197,252,206.1462160.0.135249,252,225.5861590.0.134707,252,242.469190.00.135303,252,259.74200.060.132269,252,277.47140.060.134615,252,294.72480.060.135236,252,311.73200.050.132836,252,328.0.0579650.131439,252,347.0.0578680.129533,252,367.0.0558780.126895,252,387.0.0548720.129543,252,408.0.0545610.126441,252,428.0.0505410.128321,252,447.0.0518370.130306,252,4670.054726,0.129745,252,4830.056282,0.126281,252,4990.053601,0.126171,252,5200.052325,0.12623,252,541.0.0470910.124777,252,561.0.0477980.124672,252,581.0.0504340.126305,252,602.0.0543760.128151,252,622.0.0531310.126599,252,642.0.0496320.122761,252,662.0.046540.122175,252,681.0.0416650.116606,252,699.0.0378390.112887,252,714.0.039380.107472,252,730.80.036400.109706,252,747.10.0340.109655,252,764.730.03240.112246,252,780.990.03530.105469,252,797.250.03140.109307,252,813.620.03490.108707,252,829.830.0350.111025,252,847.5890.0400.107576,252,863.8350.0370.110371,252,880.3400.0410.110248,252,896.6630.0410.109987,252,913.530.03830.110938,252,929.600.03950.109999,252,945.350.03570.109993,252,961.900.03380.109606,252,978.370.03340.108958,252,995.0.03601,0.104838,252,10110.035718,0.106539,252,10280.036216,0.107333,252,10470.036481,0.100771,252,10670.035847,0.095189,252,10870.036221,0.103498,252,110.037119,250.098223,252,110.038555,250.098959,252,110.038243,250.098664,252,110.038939,250.104304,252,10.041324,2530.107516,252,10.043801,2530.111033,252,10.043128,2530.109333,252,0.044076,253,0.105749,252,0.04102,253,10.110746,2520.044916,253,10.109645,250.045967,253,130.106174,250.045084,253,130.107631,250.045272,253,130.107949,250.043363,253,130.107536,20.042265,253,1400.109855,20.041073,253,1420.113525,20.0413,253,1447.0.1155170.042865,253,14670.1137170.043581,253,1486.0.1137160.046248,253,1506.0.1141940.047684,253,1526.0.1128220.047404,253,1546.0.1143640.042961,253,1566.0.1131560.041423,253,1586.0.1170950.042862,253,16050.1185,250.041563,253,160.12004,2520.042727,253,10.115918,2520.042077,253,10.120612,2520.041318,253,10.118475,2520.04101,253,160.119217,250.038039,253,170.122841,250.039274,253,170.122458,250.037102,253,170.125531,250.032971,253,170.126328,250.032693,253,0.126535,252,0.033949,253,0.125435,252,0.032465,253,0.120444,252,0.03357,253,10.122695,2520.035517,2530.121462,252,10.037372,2530.12278,252,180.039345,250.121033,252,180.040662,250.122755,252,180.039568,250.120958,252,180.038358,250.121218,252,190.037271,250.121871,252,190.03825,250.124387,252,190.038893,250.121713,252,190.03808,2530.123687,252,10.037177,2530.124255,252,10.036704,2530.12472,252,200.037402,250.12463,252,2020.037787,0.125789,252,20440.037516,0.128604,252,20600.037862,0.130766,252,2070.039482,20.127241,252,2090.040422,20.130341,252,2110.039637,20.133069,252,2120.037923,20.135462,252,2140.03902,20.13287,252,21580.038369,0.132915,252,21740.038602,0.133558,252,21900.0377830.134432,252,2206.0.0378810.134402,252,2222.0.0381310.131577,252,2239.0.0390680.131229,252,2255.0.0388790.129242,252,2270.0.04025,0.127989,252,22860.041715,0.125852,252,23020.04061,20.125735,252,2310.038584,20.125189,252,230.038765,250.126011,252,230.037697,250.126341,252,230.038187,0.122966,252,23910.038041,0.11902,252,2410.0.03856,0.122225,252,24290.0380440.125677,252,2449.0.0397650.127656,252,2468.0.0381270.128155,252,2487.0.0364150.130563,252,2507.0.0399270.128195,252,2526.0.0392460.132079,252,2545.0.0417140.131854,252,2564.0.0421620.132791,252,2583.0.03910.13295,252,2603.8640.0390.132212,252,2622.4170.0400.131027,252,2642.3280.0410.131537,252,2662.8930.0420.128541,252,2682.440.04120.12733,252,2701.8600.0400.12857,252,2721.90020.030.128767,252,2741.83330.030.125656,252,2761.10230.030.126831,252,2780.62570.040.127432,252,2799.4790.0430.128607,252,2816.6650.0.128837,252,2832.80820.040.121985,252,2849.27460.040.121861,252,2865.86440.040.121864,252,2881.7800.0420.120159,252,2897.3610.0410.118839,252,2913.250.03940.118894,252,2930.780.04010.117086,252,2950.340.03890.115945,252,2970.0.0393460.114544,252,2989.0.0384740.113819,252,30090.038651,0.114881,252,30290.037859,0.114641,252,30490.037349,0.117966,252,3060.037757,20.116104,252,3080.038523,20.115135,252,310.038717,250.116069,252,310.03888,2530.115982,252,30.038587,250.115878,252,310.039579,250.114689,252,310.038542,250.114695,252,30.038445,2530.115242,252,30.039591,2530.116311,252,30.038744,2530.116031,252,30.038405,2530.115917,252,30.038265,2530.117767,252,30.036974,2530.120203,252,30.035549,2530.121985,252,30.03586,253,0.118569,252,0.036826,253,0.121082,252,0.037103,253,0.12107,252,30.037403,2530.120688,252,30.037651,2530.12127,252,30.037586,2530.121712,252,0.038194,253,0.121041,252,0.038162,253,0.118123,252,0.037083,253,0.117142,252,0.036592,253,0.118392,252,0.037224,253,0.116732,252,0.037402,2530.118077,252,30.037434,2530.116985,252,30.037623,2530.115877,252,30.038184,2530.116224,252,30.039061,2530.114454,252,30.039109,2530.115089,252,3606.83096
25,1258,3499.805591
0.573062,1258,3516.214838
0.572674,1258,3532.311291
0.5722,1258,3547.886671
0.572228,1258,3564.622664
0.572961,1258,3580.848207
0.572937,1258,3596.79527
0.572703,1258,3612.729917
3
56.30583,1258,1236.478116
46.612514,1258,1246.069111
58.370046,1258,1251.717675
57.065089,1258,1256.898261
56.125263,1258,1265.303731
59.353548,1258,1271.313132
62.059436,1258,1277.097287
41.829951,1258,1285.583666
65.831376,1258,1291.330287
64.21483,1258,1296.715916
64.199224,1258,1305.84781
65.272681,1258,1311.794538
55.731618,1258,1317.156589
60.399609,1258,1325.629039
63.319037,1258,1331.442698
62.820844,1258,1336.739025
70.150512,1258,1344.683783
63.685037,1258,1349.339579
70.246795,1258,1354.688778
68.755783,1258,1363.009065
68.18058,1258,1368.463094
72.228825,1258,1373.554289
71.610803,1258,1382.055405
73.260827,1258,1387.729284
72.173776,1258,1393.524997
72.359763,1258,1402.940249
74.382985,1258,1408.485177
70.065409,1258,1414.466079
67.556062,1258,1423.480617
71.607916,1258,1429.497463
75.000082,1258,1434.824874
67.613518,1258,1443.380082
72.016151,1258,1449.077625
72.65032,1258,1454.976821
72.476991,1258,1463.463917
75.178103,1258,1468.828756
71.561927,1258,1474.277816
65.774196,1258,1483.016226
69.144573,1258,1488.690096
71.324973,1258,1494.434883
67.174744,1258,1503.081277
67.557232,1258,1508.886181
67.1924,1258,1514.747256
69.561606,1258,1523.309322
65.756253,1258,1528.911655
70.118334,1258,1534.573153
64.641601,1258,1543.251821
67.675906,1258,1549.253116
66.172481,1258,1554.933822
75.828787,1258,1563.362816
75.738594,1258,1568.794157
74.174059,1258,1574.62547
74.627402,1258,1583.549318
75.494862,1258,1588.926695
76.137257,1258,1593.937959
75.718858,1258,1602.399496
73.302023,1258,1606.592911
77.618643,1258,1610.279232
74.908559,1258,1618.715587
73.582549,1258,1623.033479
74.849458,1258,1626.662504
78.892755,1258,1634.935945
77.298691,1258,1639.522649
77.011244,1258,1643.390456
74.589865,1258,1651.553914
76.32446,1258,1656.00444
72.658335,1258,1659.667552
74.449276,1258,1667.691249
78.370881,1258,1672.01431
76.809715,1258,1676.041746
69.870733,1258,1684.298153
77.731042,1258,1688.898828
78.616313,1258,1692.607328
79.945914,1258,1700.855805
76.950096,1258,1705.088181
72.747797,1258,1708.79536
75.168966,1258,1717.22787
77.716626,1258,1721.677284
77.363231,1258,1725.599311
77.042587,1258,1734.125573
78.111365,1258,1738.506914
75.824307,1258,1742.195217
79.68339,1258,1750.370606
75.525308,1258,1754.634985
77.907303,1258,1758.22652
75.042957,1258,1766.671898
75.427199,1258,1771.237157
74.019598,1258,1775.027703
71.900742,1258,1783.048072
73.402972,1258,1787.368066
76.521733,1258,1791.010358
71.877567,1258,1799.131375
76.01915,1258,1803.495973
74.547828,1258,1807.326314
71.686486,1258,1815.270494
72.432365,1258,1819.694167
79.640813,1258,1823.626574
73.068475,1258,1831.699674
76.622656,1258,1836.443315
73.073383,1258,1840.431227
74.665056,1258,1848.797089
73.688395,1258,1852.931212
73.423582,1258,1856.577388
64.186555,1258,1865.029003
72.854403,1258,1869.555558
75.154163,1258,1873.248942
73.905599,1258,1881.561159
69.671275,1258,1885.91252
74.179615,1258,1889.922823
74.637823,1258,1898.211967
78.29316,1258,1902.371621
78.673122,1258,1905.959652
76.934489,1258,1914.590891
80.386169,1258,1919.160461
77.52594,1258,1926.895566
78.853646,1258,1931.673871
78.391144,1258,1935.944661
79.616091,1258,1943.409974
73.329568,1258,1947.728871
77.224946,1258,1952.180685
79.764646,1258,1959.773411
79.45964,1258,1964.240957
80.12294,1258,1968.462155
81.576458,1258,1975.869469
82.935212,1258,1980.405958
82.342672,1258,1984.840817
79.464109,1258,1992.482031
82.262905,1258,1996.655043
73.635168,1258,2000.940821
78.461519,1258,2008.527368
80.2612,1258,2012.861521
80.048332,1258,2017.105763
78.914667,1258,2024.588809
77.509096,1258,2028.917495
79.600344,1258,2033.504565
82.598672,1258,2041.036839
80.612644,1258,2045.287813
81.847713,1258,2049.758683
75.563653,1258,2057.508451
80.957298,1258,2062.28648
