#{"t_start": 1712323317.8491535, "env_id": "None"}
r,l,t
0.042639,252,22.674697
0.0399,252,42.938478
0.040058,252,63.066756
0.043061,252,83.484927
0.040372,252,104.576535
0.043861,252,125.15783
0.038152,252,145.934301
0.0372,252,166.2394
0.03282,252,187.171727
0.02881,252,207.433753
0.024952,252,227.971202
0.024401,252,248.190915
0.022813,252,268.803373
0.024545,252,288.752356
0.024315,252,308.398098
0.027362,252,328.204054
0.027985,252,347.71046
0.027613,252,366.561029
0.028104,252,385.764551
0.03007,252,404.962644
0.031724,252,425.803843
0.027345,252,446.186301
0.028832,252,465.973482
0.029127,252,485.848193
0.024972,252,506.293394
0.023623,252,525.839639
0.023548,252,544.157526
0.02201,252,562.008651
0.023616,252,579.052234
0.024942,252,595.78418
0.026913,252,615.228951
0.028594,252,635.191038
0.029153,252,656.465717
0.03278,252,676.710876
0.035302,252,697.264077
0.036757,252,718.345882
0.033682,252,738.950859
0.035634,252,758.992132
0.035605,252,779.11493
0.033469,252,799.432014
0.035415,252,820.081808
0.035825,252,840.680692
0.034704,252,861.570761
0.036727,252,881.605051
0.036713,252,901.695977
0.039449,252,922.034115
0.041083,252,941.938488
0.041499,252,961.387179
0.042148,252,981.484341
0.045637,252,1001.422894
0.045062,252,1021.2317
0.045329,252,1041.779285
0.046389,252,1061.584961
0.048261,252,1081.657028
0.048187,252,1101.401929
0.044794,252,1121.34634
0.040128,252,1141.577517
0.039928,252,1162.243036
0.038241,252,1182.85432
0.042356,252,1203.760088
0.042628,252,1223.847795
0.046303,252,1244.132962
0.046102,252,1264.159378
0.042827,252,1284.576447
0.03873,252,1304.130149
0.045848,252,1324.219522
0.039491,252,1344.197963
0.041565,252,1363.978791
0.041562,252,1384.376022
0.041984,252,1404.357507
0.041767,252,1424.592488
0.044376,252,1443.120542
0.044851,252,1460.547347
0.047988,252,1476.66944
0.045792,252,1492.392389
0.048566,252,1507.583023
0.055422,252,1524.225806
0.052391,252,1540.87326
0.050809,252,1557.397666
0.050348,252,1573.386334
0.05379,252,1589.577894
0.051821,252,1605.474457
0.048478,252,1621.132101
0.05085,252,1637.49492
0.050169,252,1654.008323
0.050749,252,1670.296307
0.051974,252,1686.688974
0.055072,252,1704.773745
0.057871,252,1723.541128
0.059861,252,1743.354181
0.059027,252,1763.54115
0.062669,252,1783.661536
0.063574,252,1803.82989
0.063985,252,1823.385762
0.06344,252,1843.351417
0.066205,252,1863.4975
0.066463,252,1884.181516
0.066082,252,1904.155397
0.066083,252,1924.269503
0.067518,252,1944.219186
0.065021,252,1962.867409
0.065449,252,1983.05273
0.065339,252,2002.650244
0.064863,252,2021.600372
0.067611,252,2039.51544
0.068458,252,2057.699719
0.067258,252,2076.576181
0.067878,252,2096.263877
0.068194,252,2114.777968
0.067625,252,2134.562775
0.068785,252,2153.915167
0.069126,252,2173.636051
0.069584,252,2193.966587
0.069092,252,2214.393434
0.069011,252,2234.335639
0.068617,252,2254.183446
0.068811,252,2274.545606
0.067896,252,2294.475293
0.065852,252,2314.212702
0.067074,252,2334.521572
0.069883,252,2354.130273
0.06764,252,2372.760313
0.067682,252,2389.261567
0.06666,252,2406.026333
0.06661,252,2421.915966
0.065637,252,2437.978628
0.065799,252,2453.828715
0.066074,252,2469.759162
0.066937,252,2486.162232
0.066671,252,2501.830504
0.066474,252,2520.44031
0.064879,252,2540.179766
0.064865,252,2560.502584
0.064801,252,2580.380597
0.062826,252,2600.110137
0.06261,252,2618.690869
0.06326,252,2638.773488
0.064596,252,2659.968625
0.063848,252,2680.080591
0.064127,252,2700.260964
0.064521,252,2719.990977
0.064283,252,2737.555622
0.063489,252,2756.88497
0.062778,252,2776.601284
0.064964,252,2796.855161
0.064772,252,2816.644431
0.064379,252,2837.131809
0.064228,252,2857.542593
0.066127,252,2877.871186
0.066394,252,2897.904143
0.06625,252,2917.83263
0.065539,252,2937.415495
0.06444,252,2956.801111
0.065409,252,2976.462475
0.066491,252,2995.751487
0.067358,252,3015.585903
0.067694,252,3035.733867
0.067955,252,3055.659654
0.069066,252,3075.849133
0.066808,252,3096.032717
0.067334,252,3116.096108
0.068452,252,3134.90606
0.067138,252,3154.991419
0.067164,252,3174.56486
0.066299,252,3194.136739
0.066284,252,3213.482754
0.065783,252,3234.234627
0.064633,252,3253.808696
0.064408,252,3273.627666
0.063387,252,3294.049464
0.062902,252,3313.504543
0.063535,252,3333.825119
0.064293,252,3354.354867
0.064682,252,3374.101776
0.063841,252,3394.220215
0.063358,252,3414.673742
0.063542,252,3433.419839
0.063708,252,3452.443495
0.063969,252,3473.002525
0.062833,252,3493.232205
0.062902,252,3513.703723
0.063266,252,3534.131341
0.062666,252,3554.428146
0.061737,252,3574.848524
0.061654,252,3594.58359
0.062319,252,3613.513653
0.062503,252,3631.522317
0.063649,252,3647.864604
0.064104,252,3663.521226
0.064318,252,3679.541065
0.064635,252,3696.47397400.063774,252,3712.3966010.0.064146,252,3729.028680.00.064799,252,3747.647450.00.066003,252,3764.373470.00.065975,252,3781.58230.060.065486,252,3798.44480.060.065111,252,3816.60760.00.066393,252,3834.62450.00.066029,252,3853.625033
8,3735.530458
0.753728,1258,3754.167208
0.753819,1258,3770.776584
0.753814,1258,3788.069364
0.753832,1258,3804.953426
0.753892,1258,3823.077117
0.754002,1258,3841.001451
0.754063,1258,3860.133024
.434048,1258,1281.863546
862.840629,1258,1287.240202
865.392014,1258,1292.91345
865.734745,1258,1301.58988
867.073471,1258,1307.21314
867.159383,1258,1313.055183
866.615728,1258,1321.605538
868.656196,1258,1327.299762
867.542387,1258,1332.788855
869.130425,1258,1341.696932
869.932049,1258,1347.142103
870.047753,1258,1353.024305
870.244023,1258,1361.623569
868.664239,1258,1367.438429
869.953347,1258,1373.346494
870.842474,1258,1382.117194
871.493588,1258,1388.018714
875.470544,1258,1393.491493
874.148787,1258,1402.168128
876.768566,1258,1407.597253
874.637103,1258,1413.513274
878.078917,1258,1422.492728
876.853579,1258,1427.84139
876.98529,1258,1432.942854
881.036631,1258,1440.916283
884.694326,1258,1445.681309
882.739362,1258,1450.353799
880.337613,1258,1458.206578
881.495872,1258,1462.436559
883.237184,1258,1466.828878
889.034916,1258,1474.333266
889.251989,1258,1478.52426
888.382627,1258,1482.677755
888.938201,1258,1490.132342
883.531461,1258,1494.262028
889.309136,1258,1498.488788
889.504613,1258,1506.183424
893.884201,1258,1510.729659
893.378264,1258,1515.035284
892.759586,1258,1523.127346
896.586123,1258,1527.443634
898.550128,1258,1531.852293
897.389268,1258,1539.527878
900.007478,1258,1543.993335
901.48178,1258,1548.436553
898.524196,1258,1555.978493
901.836306,1258,1560.249334
902.068496,1258,1564.664683
902.79264,1258,1572.340032
903.723484,1258,1576.582062
902.788316,1258,1580.914485
902.055613,1258,1588.393423
900.651009,1258,1592.743868
904.807927,1258,1596.927146
903.70374,1258,1604.235181
906.819376,1258,1608.59313
906.543115,1258,1612.795351
907.084285,1258,1620.068305
907.464505,1258,1624.366001
909.164837,1258,1628.888101
908.593886,1258,1636.576004
908.180087,1258,1640.933241
908.051803,1258,1644.672562
