#{"t_start": 1712323317.7326877, "env_id": "None"}
r,l,t
0.042639,252,22.71862900.0399,252,42.982016
0.040058,252,63.110348
0.043061,252,83.528514
0.040372,252,104.620331
0.043861,252,125.201411
0.038152,252,145.977818
0.0372,252,166.283113
0.03282,252,187.215335
0.02881,252,207.477283
0.024952,252,228.014894
0.024401,252,248.234494
0.022813,252,268.846862
0.024545,252,288.79594
0.024315,252,308.441697
0.027362,252,328.247403
0.027985,252,347.754062
0.027613,252,366.604563
0.028104,252,385.808072
0.03007,252,405.005896
0.031724,252,425.847426
0.027345,252,446.229686
0.028832,252,466.017091
0.029127,252,485.89175
0.024972,252,506.336863
0.023623,252,525.883152
0.023548,252,544.200845
0.02201,252,562.052206
0.023616,252,579.095751
0.024942,252,595.827672
0.026913,252,615.272588
0.028594,252,635.234457
0.029153,252,656.509273
0.03278,252,676.75452
0.035302,252,697.307717
0.036757,252,718.389476
0.033682,252,738.994709
0.035634,252,759.035975
0.035605,252,779.158541
0.033469,252,799.475852
0.035415,252,820.125468
0.035825,252,840.723737
0.034704,252,861.61435
0.036727,252,881.648782
0.036713,252,901.739663
0.039449,252,922.077965
0.041083,252,941.981187
0.041499,252,961.430738
0.042148,252,981.527919
0.045637,252,1001.466413
0.045062,252,1021.275344
0.045329,252,1041.822774
0.046389,252,1061.62847
0.048261,252,1081.700549
0.048187,252,1101.445383
0.044794,252,1121.389743
0.040128,252,1141.621336
0.039928,252,1162.28696
0.038241,252,1182.898289
0.042356,252,1203.803689
0.042628,252,1223.891369
0.046303,252,1244.176658
0.046102,252,1264.203005
0.042827,252,1284.620029
0.03873,252,1304.173933
0.045848,252,1324.26336
0.039491,252,1344.241554
0.041565,252,1364.022307
0.041562,252,1384.419357
0.041984,252,1404.400841
0.041767,252,1424.635829
0.044376,252,1443.164137
0.044851,252,1460.590922
0.047988,252,1476.713166
0.045792,252,1492.43599
0.048566,252,1507.626371
0.055422,252,1524.269666
0.052391,252,1540.916589
0.050809,252,1557.441512
0.050348,252,1573.429787
0.05379,252,1589.621476
0.051821,252,1605.518077
0.048478,252,1621.175367
0.05085,252,1637.538504
0.050169,252,1654.052154
0.050749,252,1670.339603
0.051974,252,1686.732555
0.055072,252,1704.817054
0.057871,252,1723.584753
0.059861,252,1743.397753
0.059027,252,1763.584504
0.062669,252,1783.705115
0.063574,252,1803.873482
0.063985,252,1823.429619
0.06344,252,1843.39502
0.066205,252,1863.540915
0.066463,252,1884.224824
0.066082,252,1904.198977
0.066083,252,1924.313077
0.067518,252,1944.262754
0.065021,252,1962.910987
0.065449,252,1983.096329
0.065339,252,2002.694009
0.064863,252,2021.643663
0.067611,252,2039.55901
0.068458,252,2057.743348
0.067258,252,2076.619658
0.067878,252,2096.3072
0.068194,252,2114.821593
0.067625,252,2134.606094
0.068785,252,2153.958557
0.069126,252,2173.67996
0.069584,252,2194.009962
0.069092,252,2214.437333
0.069011,252,2234.378683
0.068617,252,2254.226978
0.068811,252,2274.589034
0.067896,252,2294.519185
0.065852,252,2314.256021
0.067074,252,2334.565262
0.069883,252,2354.17326
0.06764,252,2372.804165
0.067682,252,2389.30522200.06666,252,2406.069985
0.06661,252,2421.959773
0.065637,252,2438.022209
0.065799,252,2453.87192900.066074,252,2469.80274
0.066937,252,2486.205816
0.066671,252,2501.87380800.066474,252,2520.48389
0.064879,252,2540.223345
0.064865,252,2560.545901
0.064801,252,2580.424341
0.062826,252,2600.15362
0.06261,252,2618.73426
0.06326,252,2638.816928
0.064596,252,2660.012688
0.063848,252,2680.124165
0.064127,252,2700.304225
0.064521,252,2720.03455
0.064283,252,2737.599229
0.063489,252,2756.928518
0.062778,252,2776.644849
0.064964,252,2796.898696
0.064772,252,2816.68806
0.064379,252,2837.175121
0.064228,252,2857.586195
0.066127,252,2877.915169
0.066394,252,2897.947721
0.06625,252,2917.876237
0.065539,252,2937.459289
0.06444,252,2956.844954
0.065409,252,2976.506083
0.066491,252,2995.79533
0.067358,252,3015.62931
0.067694,252,3035.777728
0.067955,252,3055.70352
0.069066,252,3075.892953
0.066808,252,3096.07632
0.067334,252,3116.139691
0.068452,252,3134.949662
0.067138,252,3155.035022
0.067164,252,3174.608146
0.066299,252,3194.180048
0.066284,252,3213.526536
0.065783,252,3234.278421
0.064633,252,3253.852244
0.064408,252,3273.671502
0.063387,252,3294.092959
0.062902,252,3313.548121
0.063535,252,3333.868699
0.064293,252,3354.398439
0.064682,252,3374.145363
0.063841,252,3394.263283
0.063358,252,3414.717278
0.063542,252,3433.46316
0.063708,252,3452.487114
0.063969,252,3473.045976
0.062833,252,3493.276038
0.062902,252,3513.747329
0.063266,252,3534.174833
0.062666,252,3554.471717
0.061737,252,3574.892152
0.061654,252,3594.627165
0.062319,252,3613.557233
0.062503,252,3631.5659
0.063649,252,3647.907911
0.064104,252,3663.564815
0.064318,252,3679.584617
0.064635,252,3696.51781
0.063774,252,3712.440312
0.064146,252,3729.07228500.064799,252,3747.6910390.0.066003,252,3764.4167940.0.065975,252,3781.625970.00.065486,252,3798.488650.00.065111,252,3816.651040.00.066393,252,3834.66810.00.066029,252,3853.668883
19,1258,3735.525014
0.753728,1258,3754.161842
0.753819,1258,3770.77125
0.753814,1258,3788.063915
0.753832,1258,3804.947995
0.753892,1258,3823.072108
0.754002,1258,3840.996073
0.754063,1258,3860.127639
217
862.797595,1258,1281.980341
863.834032,1258,1287.356755
866.732197,1258,1293.029586
863.890432,1258,1301.706128
864.646508,1258,1307.329928
868.013085,1258,1313.171535
864.927575,1258,1321.721983
867.355003,1258,1327.415661
866.190845,1258,1332.904831
870.173044,1258,1341.81357
869.247708,1258,1347.258336
871.753559,1258,1353.141078
869.361071,1258,1361.740732
870.426093,1258,1367.554794
871.586009,1258,1373.462841
871.355053,1258,1382.233549
872.791323,1258,1388.135063
874.279391,1258,1393.607922
873.846089,1258,1402.285
875.904063,1258,1407.713908
874.96453,1258,1413.629393
877.425506,1258,1422.608608
875.0757,1258,1427.957618
878.66578,1258,1433.059733
881.52042,1258,1441.031959
880.434264,1258,1445.797684
882.186439,1258,1450.470235
883.386217,1258,1458.322361
885.104057,1258,1462.552923
884.630354,1258,1466.945234
888.257675,1258,1474.449635
892.583703,1258,1478.640631
888.520652,1258,1482.79411
889.867292,1258,1490.248715
887.3902,1258,1494.378508
888.579827,1258,1498.605161
886.350339,1258,1506.299874
889.26138,1258,1510.846031
894.724199,1258,1515.151612
894.86801,1258,1523.243796
894.096502,1258,1527.559735
897.941575,1258,1531.968779
896.088099,1258,1539.643795
899.257865,1258,1544.109666
898.624419,1258,1548.552904
899.47484,1258,1556.094865
900.912618,1258,1560.365681
899.159671,1258,1564.78101
901.141165,1258,1572.456191
901.957839,1258,1576.697956
902.800058,1258,1581.030913
904.306203,1258,1588.509776
903.279165,1258,1592.859773
904.569161,1258,1597.043404
904.23548,1258,1604.351544
906.215904,1258,1608.709484
904.294763,1258,1612.911729
905.762383,1258,1620.18468
906.880888,1258,1624.48178
906.523305,1258,1629.004424
906.863079,1258,1636.692219
907.404576,1258,1641.050005
909.984999,1258,1644.788931
907.316547,1258,1653.359948
909.607067,1258,1657.469627
909.625096,1258,1661.220551
910.590227,1258,1669.512686
911.25823,1258,1673.983363
912.177403,1258,1677.796858
910.948902,1258,1686.14802
911.616069,1258,1690.912257
912.642866,1258,1695.712664
912.165748,1258,1704.70069
911.973235,1258,1709.829234
913.476007,1258,1714.23289
912.164201,1258,1723.706345
913.043995,1258,1729.311141
912.71947,1258,1734.410153
912.16812,1258,1743.753719
913.876067,1258,1749.090231
914.002018,1258,1754.270913
914.430416,1258,1763.893344
915.795689,1258,1769.609616
915.16731,1258,1774.506012
913.416402,1258,1784.144145
916.348106,1258,1789.814494
915.981339,1258,1794.997602
915.93504,1258,1804.275111
916.888757,1258,1809.607067
915.698067,1258,1814.369059
917.704037,1258,1823.820296
915.70371,1258,1829.385647
915.438148,1258,1834.604343
916.854255,1258,1843.868713
915.493783,1258,1849.888072
915.797059,1258,1854.702802
916.311965,1258,1864.378883
917.634762,1258,1870.326006
918.995487,1258,1875.107049
918.388475,1258,1884.922634
918.255652,1258,1890.337635
919.604607,1258,1895.503621
919.127922,1258,1905.262878
919.343614,1258,1911.039167
920.597318,1258,1915.835589
921.912512,1258,1925.159392
919.842547,1258,1931.070286
921.20186,1258,1935.863087
921.556649,1258,1945.098115
921.187067,1258,1950.311382
922.482049,1258,1955.132116
922.913073,1258,1964.761592
922.728608,1258,1970.566148
923.206406,1258,1975.383806
924.274366,1258,1985.034235
923.698843,1258,1990.48389
924.055997,1258,1995.218543
924.074558,1258,2004.327203
922.840177,1258,2009.884149
921.97732,1258,2014.291425
923.772089,1258,2022.874842
923.789245,1258,2028.01886
923.204094,1258,2036.02912
922.777121,1258,2040.988266
922.37355,1258,2046.183183
923.320572,1258,2054.291942
924.312031,1258,2059.410475
924.329465,1258,2064.757626
924.037449,1258,2073.218844
925.748939,1258,2078.952106
926.053673,1258,2084.229751
925.421307,1258,2092.967893
925.612562,1258,2098.265934
928.148516,1258,2103.193367
926.525136,1258,2111.568598
926.359279,1258,2117.269972
926.881344,1258,2123.107426
928.270908,1258,2131.435404
928.212302,1258,2137.070513
926.443247,1258,2142.497758
927.453097,1258,2150.904478
926.088238,1258,2156.145032
927.718504,1258,2161.598631
928.238534,1258,2170.793649
929.129839,1258,2176.776072
929.571629,1258,2182.430188
928.565232,1258,2191.106668
929.628999,1258,2196.814218
928.375981,1258,2202.685853
928.25554,1258,2211.681524
927.980382,1258,2217.319577
928.9076,1258,2222.891081
929.58116,1258,2231.622422
928.653066,1258,2237.135871
928.643352,1258,2242.828273
929.272397,1258,2251.53048
930.605666,1258,2257.268066
929.800553,1258,2263.162557
930.106331,1258,2271.993352
929.429434,1258,2277.843281
929.857031,1258,2283.482244
930.571449,1258,2292.091715
929.977305,1258,2297.80306
928.391272,1258,2303.445141
929.273527,1258,2311.80809
928.738931,1258,2317.723598
930.442166,1258,2323.763996
930.30586,1258,2332.31849
929.88952,1258,2337.854823
930.277428,1258,2343.412904
931.817171,1258,2351.853507
930.782634,1258,2357.135055
930.873335,1258,2362.472525
931.493393,1258,2370.595932
931.662248,1258,2375.419498
932.432055,1258,2379.60865
931.742001,1258,2386.953524
931.810606,1258,2391.502105
931.759647,1258,2396.15849
932.046491,1258,2403.669078
932.070463,1258,2407.889856
931.388771,1258,2412.16463
932.161798,1258,2419.86789
931.524786,1258,2424.476404
932.298757,1258,2429.035626
931.781887,1258,2436.418763
931.873056,1258,2440.762095
931.851914,1258,2444.294694
932.369585,1258,2452.327021
931.40443,1258,2456.613019
931.140513,1258,2460.336425
933.319155,1258,2468.346381
931.813496,1258,2472.901754
933.423024,1258,2476.50596
931.066045,1258,2484.764212
932.632568,1258,2488.991369
932.491566,1258,2492.579151
932.802411,1258,2500.477003
933.908312,1258,2505.392067
932.165836,1258,2510.440815
932.555408,1258,2519.574415
933.195259,1258,2525.092165
932.806068,1258,2530.012562
932.981986,1258,2539.685008
933.758772,1258,2545.612391
933.233136,1258,2550.5799
934.12237,1258,2559.708634
933.857305,1258,2565.481151
933.42085,1258,2570.508884
932.771269,1258,2579.569919
933.195066,1258,2585.108024
932.170303,1258,2590.192665
931.783094,1258,2599.463058
932.127867,1258,2604.746098
931.703052,1258,2609.510602
932.668879,1258,2618.589588
933.086064,1258,2624.437681
933.688506,1258,2629.234759
933.332271,1258,2638.644657
933.793781,1258,2644.722378
933.69414,1258,2650.008143
933.723434,1258,2659.916706
933.626499,1258,2665.704389
934.513343,1258,2670.519956
934.234845,1258,2680.053133
934.985948,1258,2685.770413
934.376003,1258,2690.694428
934.27609,1258,2700.248506
933.961742,1258,2705.717773
933.385797,1258,2710.547812
934.503541,1258,2719.796883
935.014438,1258,2724.97434
934.885978,1258,2728.613017
934.71289,1258,2737.561331
934.548733,1258,2742.996261
935.227924,1258,2747.915606
936.145994,1258,2757.013752
935.606404,1258,2762.734969
935.989315,1258,2767.59336
934.900535,1258,2777.117398
935.870842,1258,2783.091508
936.115278,1258,2787.978686
936.168076,1258,2797.39271
936.588583,1258,2803.074251
936.670683,1258,2807.895777
935.645467,1258,2816.978605
935.860073,1258,2822.887763
937.148828,1258,2828.110296
936.715175,1258,2837.907558
936.601579,1258,2843.856114
938.301129,1258,2848.753282
937.640202,1258,2858.307273
938.199124,1258,2864.01736
938.649806,1258,2869.157828
938.345493,1258,2878.438655
938.576937,1258,2884.119239
939.230292,1258,2889.185382
939.604678,1258,2898.854039
938.937184,1258,2904.553601
938.831286,1258,2909.472654
938.656079,1258,2918.512194
938.617569,1258,2924.380414
938.686731,1258,2929.639424
939.602661,1258,2938.589276
939.419269,1258,2944.054818
939.808938,1258,2948.951242
939.919278,1258,2958.326048
939.858037,1258,2964.239853
939.813324,1258,2968.96249
939.64107,1258,2978.158058
940.292274,1258,2983.821881
939.680208,1258,2988.352669
940.68342,1258,2997.284688
940.484759,1258,3003.108289
940.984474,1258,3007.946728
940.780556,1258,3017.859344
940.466193,1258,3023.478697
941.445163,1258,3028.413063
941.377212,1258,3037.863003
940.296724,1258,3043.428039
940.749325,1258,3052.180136
941.241797,1258,3057.753183
940.881196,1258,3063.528312
940.95408,1258,3072.449189
941.011365,1258,3078.098844
941.146713,1258,3083.987739
941.111554,1258,3092.699334
941.844534,1258,3098.255466
941.477582,1258,3104.139224
941.882474,1258,3112.84533
941.980854,1258,3118.08903
941.998486,1258,3123.345304
942.792003,1258,3131.735513
942.537424,1258,3137.465097
942.935917,1258,3143.518837
942.246112,1258,3151.915176
942.132128,1258,3157.205159
942.367508,1258,3162.927417
942.789845,1258,3171.5816
942.449515,1258,3177.158129
943.310751,1258,3182.881962
942.382887,1258,3191.205248
942.089015,1258,3196.967336
942.89161,1258,3202.690997
942.580012,1258,3210.576544
942.127298,1258,3216.442789
942.459906,1258,3222.385371
943.037454,1258,3231.528582
943.044394,1258,3237.233751
942.979136,1258,3242.580153
942.571677,1258,3251.095176
942.588522,1258,3256.870132
943.129902,1258,3262.421017
942.706116,1258,3271.14197
943.484749,1258,3276.904255
943.225827,1258,3281.99294
943.520758,1258,3291.622676
943.99103,1258,3296.804036
943.256217,1258,3301.687788
943.980921,1258,3311.167093
943.350148,1258,3317.022862
943.95014,1258,3322.062013
943.801553,1258,3331.430276
944.189441,1258,3337.151898
944.179184,1258,3342.314702
944.755922,1258,3352.101307
944.732876,1258,3357.612358
944.585127,1258,3362.764427
944.515595,1258,3372.025642
944.564439,1258,3377.925303
944.057292,1258,3383.115965
944.56356,1258,3392.158788
945.103433,1258,3398.063072
943.647214,1258,3403.135678
944.810654,1258,3412.625571
944.441791,1258,3418.260334
945.030511,1258,3423.076193
944.614441,1258,3432.016021
944.737551,1258,3437.336515
944.555971,1258,3442.16742
944.757078,1258,3451.374525
944.475951,1258,3457.32445
944.481529,1258,3462.309952
944.819282,1258,3471.902365
945.482049,1258,3477.519224
945.024577,1258,3482.683734
945.151915,1258,3492.498931
945.916043,1258,3498.326069
945.519297,1258,3503.470191
945.408066,1258,3512.988699
945.448379,1258,3518.923278
945.748807,1258,3524.013077
945.988515,1258,3533.219215
945.262469,1258,3539.025298
945.591767,1258,3544.17415
946.22631,1258,3553.717989
945.653193,1258,3559.662602
945.92886,1258,3564.862528
945.712864,1258,3574.24793
946.218165,1258,3580.114504
946.048502,1258,3584.961357
945.825104,1258,3593.958409
946.544151,1258,3599.266943
945.741824,1258,3603.942009
946.037456,1258,3613.156231
945.584528,1258,3617.988504
945.858839,1258,3622.084878
945.480025,1258,3630.477734
945.808868,1258,3635.002485
946.347904,1258,3638.659771
945.391149,1258,3646.812106
946.285038,1258,3651.185672
945.767737,1258,3654.848235
946.229698,1258,3662.705887
946.222816,1258,3667.035565
945.712689,1258,3670.604112
946.044556,1258,3678.708301
946.325225,1258,3683.322093
946.186017,1258,3687.079352
946.743091,1258,3695.608387
946.251722,1258,3699.999799
945.968353,1258,3703.686561
946.802756,1258,3711.671965
946.312889,1258,3716.225229
947.382198,1258,3720.050303
946.664655,1258,3728.771032
946.295266,1258,3734.320182
946.300808,1258,3738.745067
946.644779,1258,3747.50389
945.912574,1258,3751.833453
946.795164,1258,3755.538632
947.123416,1258,3763.772995
946.082586,1258,3768.211023
946.606749,1258,3772.567983
946.090899,1258,3781.706814
946.588236,1258,3786.02539
947.288189,1258,3790.095719
946.983342,1258,3798.362153
946.595399,1258,3803.529572
947.273048,1258,3807.855305
947.316984,1258,3816.635573
947.382064,1258,3821.87618
947.232062,1258,3825.856684
946.745848,1258,3834.886536
947.074946,1258,3840.42303
946.820729,1258,3844.948371
